,Date,Season,home,visitor,FT,hgoal,vgoal
8511,1985-04-06,1984,FC Utrecht,NAC Breda,2-0,2,0
8512,1985-04-06,1984,Fortuna Sittard,PSV Eindhoven,2-1,2,1
8513,1985-04-06,1984,Go Ahead Eagles,Roda JC Kerkrade,3-1,3,1
8514,1985-04-06,1984,Sparta Rotterdam,MVV,1-0,1,0
8515,1985-04-08,1984,FC Twente,AFC Ajax,1-1,1,1
8516,1985-04-08,1984,FC Volendam,Go Ahead Eagles,0-3,0,3
8517,1985-04-08,1984,Feyenoord,FC Utrecht,2-0,2,0
8518,1985-04-08,1984,SBV Haarlem,Fortuna Sittard,2-1,2,1
8519,1985-04-08,1984,MVV,SBV Excelsior,2-2,2,2
8520,1985-04-08,1984,NAC Breda,Sparta Rotterdam,0-1,0,1
8521,1985-04-08,1984,PEC Zwolle '82,AZ '67 Alkmaar,3-3,3,3
8522,1985-04-08,1984,PSV Eindhoven,FC Den Bosch '67,0-0,0,0
8523,1985-04-08,1984,Roda JC Kerkrade,FC Groningen,1-2,1,2
8524,1985-04-14,1984,FC Groningen,SBV Excelsior,2-0,2,0
8525,1985-04-14,1984,FC Utrecht,Sparta Rotterdam,1-0,1,0
8526,1985-04-14,1984,FC Volendam,PEC Zwolle '82,2-1,2,1
8527,1985-04-14,1984,Fortuna Sittard,NAC Breda,7-2,7,2
8528,1985-04-14,1984,Go Ahead Eagles,AFC Ajax,0-2,0,2
8529,1985-04-14,1984,PSV Eindhoven,SBV Haarlem,7-1,7,1
8530,1985-04-14,1984,Roda JC Kerkrade,FC Twente,5-1,5,1
8531,1985-04-17,1984,AFC Ajax,FC Den Bosch '67,2-2,2,2
8532,1985-04-17,1984,FC Twente,Sparta Rotterdam,1-6,1,6
8533,1985-04-17,1984,FC Utrecht,FC Groningen,2-0,2,0
8534,1985-04-17,1984,Feyenoord,Go Ahead Eagles,1-0,1,0
8535,1985-04-17,1984,MVV,NAC Breda,0-1,0,1
8536,1985-04-17,1984,PEC Zwolle '82,SBV Excelsior,2-2,2,2
8537,1985-04-17,1984,PSV Eindhoven,AZ '67 Alkmaar,7-2,7,2
8538,1985-04-17,1984,Fortuna Sittard,SBV Haarlem,1-1,1,1
8539,1985-04-21,1984,AFC Ajax,FC Groningen,1-3,1,3
8540,1985-04-21,1984,AZ '67 Alkmaar,Go Ahead Eagles,3-3,3,3
8541,1985-04-21,1984,SBV Excelsior,FC Utrecht,1-0,1,0
8542,1985-04-21,1984,FC Twente,FC Volendam,3-0,3,0
8543,1985-04-21,1984,Fortuna Sittard,FC Den Bosch '67,0-2,0,2
8544,1985-04-21,1984,MVV,Roda JC Kerkrade,0-1,0,1
8545,1985-04-21,1984,NAC Breda,SBV Haarlem,1-2,1,2
8546,1985-04-21,1984,PEC Zwolle '82,PSV Eindhoven,1-1,1,1
8547,1985-04-21,1984,Sparta Rotterdam,Feyenoord,3-1,3,1
8548,1985-04-23,1984,FC Utrecht,AFC Ajax,0-1,0,1
8549,1985-04-25,1984,FC Groningen,AZ '67 Alkmaar,2-6,2,6
8550,1985-04-25,1984,FC Volendam,MVV,0-1,0,1
8551,1985-04-25,1984,Feyenoord,SBV Excelsior,2-1,2,1
8552,1985-04-25,1984,Go Ahead Eagles,Fortuna Sittard,0-1,0,1
8553,1985-04-25,1984,PSV Eindhoven,FC Twente,2-2,2,2
8554,1985-04-28,1984,Fortuna Sittard,FC Twente,2-0,2,0
8555,1985-04-28,1984,MVV,Go Ahead Eagles,0-0,0,0
8556,1985-04-28,1984,FC Den Bosch '67,NAC Breda,4-1,4,1
8557,1985-04-28,1984,SBV Haarlem,PEC Zwolle '82,4-2,4,2
8558,1985-04-28,1984,Roda JC Kerkrade,Sparta Rotterdam,5-3,5,3
8559,1985-05-05,1984,SBV Haarlem,AFC Ajax,1-0,1,0
8560,1985-05-05,1984,AZ '67 Alkmaar,PEC Zwolle '82,3-1,3,1
8561,1985-05-05,1984,SBV Excelsior,MVV,1-0,1,0
8562,1985-05-05,1984,FC Den Bosch '67,PSV Eindhoven,2-1,2,1
8563,1985-05-05,1984,FC Groningen,Roda JC Kerkrade,2-2,2,2
8564,1985-05-05,1984,FC Utrecht,Feyenoord,2-3,2,3
8565,1985-05-05,1984,Go Ahead Eagles,FC Volendam,0-0,0,0
8566,1985-05-05,1984,Sparta Rotterdam,NAC Breda,5-1,5,1
8567,1985-05-07,1984,Go Ahead Eagles,Feyenoord,2-0,2,0
8568,1985-05-07,1984,Sparta Rotterdam,FC Groningen,2-0,2,0
8569,1985-05-07,1984,FC Den Bosch '67,AZ '67 Alkmaar,2-2,2,2
8570,1985-05-07,1984,FC Volendam,Fortuna Sittard,0-3,0,3
8571,1985-05-07,1984,AFC Ajax,FC Twente,4-4,4,4
8572,1985-05-12,1984,Roda JC Kerkrade,FC Den Bosch '67,1-1,1,1
8573,1985-05-12,1984,NAC Breda,PEC Zwolle '82,7-3,7,3
8574,1985-05-19,1984,AFC Ajax,Feyenoord,4-2,4,2
8575,1985-05-19,1984,AZ '67 Alkmaar,FC Utrecht,1-0,1,0
8576,1985-05-19,1984,SBV Excelsior,Roda JC Kerkrade,4-0,4,0
8577,1985-05-19,1984,FC Den Bosch '67,Go Ahead Eagles,3-0,3,0
8578,1985-05-19,1984,FC Twente,SBV Haarlem,3-1,3,1
8579,1985-05-19,1984,Fortuna Sittard,FC Groningen,2-2,2,2
8580,1985-05-19,1984,MVV,PSV Eindhoven,1-1,1,1
8581,1985-05-19,1984,Sparta Rotterdam,FC Volendam,3-0,3,0
8582,1985-05-21,1984,Feyenoord,MVV,3-1,3,1
8583,1985-05-25,1984,FC Groningen,FC Den Bosch '67,1-1,1,1
8584,1985-05-25,1984,FC Utrecht,Fortuna Sittard,2-1,2,1
8585,1985-05-25,1984,FC Volendam,SBV Excelsior,1-3,1,3
8586,1985-05-25,1984,Feyenoord,AZ '67 Alkmaar,1-1,1,1
8587,1985-05-25,1984,Go Ahead Eagles,NAC Breda,4-0,4,0
8588,1985-05-25,1984,SBV Haarlem,MVV,1-1,1,1
8589,1985-05-25,1984,PEC Zwolle '82,FC Twente,1-1,1,1
8590,1985-05-25,1984,PSV Eindhoven,Sparta Rotterdam,0-0,0,0
8591,1985-05-25,1984,Roda JC Kerkrade,AFC Ajax,2-3,2,3
8592,1985-05-27,1984,AFC Ajax,FC Volendam,5-2,5,2
8593,1985-05-27,1984,AZ '67 Alkmaar,Roda JC Kerkrade,1-1,1,1
8594,1985-05-27,1984,SBV Excelsior,PSV Eindhoven,2-0,2,0
8595,1985-05-27,1984,FC Den Bosch '67,FC Utrecht,2-2,2,2
8596,1985-05-27,1984,Fortuna Sittard,Feyenoord,3-2,3,2
8597,1985-05-27,1984,Go Ahead Eagles,FC Groningen,2-2,2,2
8598,1985-05-27,1984,MVV,PEC Zwolle '82,2-1,2,1
8599,1985-05-27,1984,NAC Breda,FC Twente,2-1,2,1
8600,1985-05-27,1984,Sparta Rotterdam,SBV Haarlem,4-1,4,1
8601,1985-06-02,1984,FC Groningen,NAC Breda,2-1,2,1
8602,1985-06-02,1984,FC Twente,MVV,3-1,3,1
8603,1985-06-02,1984,FC Utrecht,Go Ahead Eagles,2-0,2,0
8604,1985-06-02,1984,FC Volendam,AZ '67 Alkmaar,5-2,5,2
8605,1985-06-02,1984,Feyenoord,FC Den Bosch '67,3-1,3,1
8606,1985-06-02,1984,SBV Haarlem,SBV Excelsior,5-5,5,5
8607,1985-06-02,1984,PEC Zwolle '82,Sparta Rotterdam,1-1,1,1
8608,1985-06-02,1984,PSV Eindhoven,AFC Ajax,4-0,4,0
8609,1985-06-02,1984,Roda JC Kerkrade,Fortuna Sittard,2-3,2,3
8610,1985-08-18,1985,AZ '67 Alkmaar,FC Den Bosch '67,1-4,1,4
8611,1985-08-18,1985,SBV Excelsior,AFC Ajax,2-3,2,3
8612,1985-08-18,1985,FC Groningen,FC Utrecht,0-0,0,0
8613,1985-08-18,1985,MVV,Fortuna Sittard,1-1,1,1
8614,1985-08-18,1985,PSV Eindhoven,SBV Haarlem,1-0,1,0
8615,1985-08-18,1985,Roda JC Kerkrade,NEC Nijmegen,6-1,6,1
8616,1985-08-18,1985,Heracles Almelo,Go Ahead Eagles,1-0,1,0
8617,1985-08-18,1985,VVV-Venlo,Feyenoord,0-1,0,1
8618,1985-08-21,1985,FC Den Bosch '67,PSV Eindhoven,2-0,2,0
8619,1985-08-21,1985,FC Twente,SBV Excelsior,1-1,1,1
8620,1985-08-21,1985,FC Utrecht,VVV-Venlo,2-0,2,0
8621,1985-08-21,1985,Feyenoord,Heracles Almelo,5-1,5,1
8622,1985-08-21,1985,Fortuna Sittard,AZ '67 Alkmaar,1-1,1,1
8623,1985-08-21,1985,Go Ahead Eagles,Roda JC Kerkrade,3-1,3,1
8624,1985-08-21,1985,SBV Haarlem,FC Groningen,0-3,0,3
8625,1985-08-21,1985,NEC Nijmegen,Sparta Rotterdam,1-0,1,0
8626,1985-08-25,1985,AZ '67 Alkmaar,AFC Ajax,1-2,1,2
8627,1985-08-25,1985,SBV Excelsior,Sparta Rotterdam,1-3,1,3
8628,1985-08-25,1985,FC Groningen,FC Den Bosch '67,1-0,1,0
8629,1985-08-25,1985,Go Ahead Eagles,NEC Nijmegen,3-1,3,1
8630,1985-08-25,1985,MVV,FC Twente,0-0,0,0
8631,1985-08-25,1985,PSV Eindhoven,Fortuna Sittard,2-1,2,1
8632,1985-08-25,1985,Roda JC Kerkrade,Feyenoord,2-0,2,0
8633,1985-08-25,1985,Heracles Almelo,FC Utrecht,2-3,2,3
8634,1985-08-25,1985,VVV-Venlo,SBV Haarlem,1-1,1,1
8635,1985-08-28,1985,AFC Ajax,PSV Eindhoven,2-4,2,4
8636,1985-08-28,1985,FC Den Bosch '67,VVV-Venlo,4-0,4,0
8637,1985-08-28,1985,FC Twente,AZ '67 Alkmaar,2-1,2,1
8638,1985-08-28,1985,FC Utrecht,Roda JC Kerkrade,2-0,2,0
8639,1985-08-28,1985,Feyenoord,Go Ahead Eagles,5-0,5,0
8640,1985-08-28,1985,Fortuna Sittard,FC Groningen,2-1,2,1
8641,1985-08-28,1985,SBV Haarlem,Heracles Almelo,5-2,5,2
8642,1985-08-28,1985,NEC Nijmegen,SBV Excelsior,0-1,0,1
8643,1985-08-28,1985,Sparta Rotterdam,MVV,1-0,1,0
8644,1985-09-01,1985,AZ '67 Alkmaar,Sparta Rotterdam,0-1,0,1
8645,1985-09-01,1985,FC Groningen,AFC Ajax,2-1,2,1
8646,1985-09-01,1985,Feyenoord,NEC Nijmegen,1-0,1,0
8647,1985-09-01,1985,Go Ahead Eagles,FC Utrecht,4-3,4,3
8648,1985-09-01,1985,MVV,SBV Excelsior,2-1,2,1
8649,1985-09-01,1985,PSV Eindhoven,FC Twente,4-0,4,0
8650,1985-09-01,1985,Roda JC Kerkrade,SBV Haarlem,0-0,0,0
8651,1985-09-01,1985,Heracles Almelo,FC Den Bosch '67,0-3,0,3
8652,1985-09-01,1985,VVV-Venlo,Fortuna Sittard,0-3,0,3
8653,1985-09-08,1985,AFC Ajax,VVV-Venlo,7-1,7,1
8654,1985-09-08,1985,SBV Excelsior,AZ '67 Alkmaar,1-0,1,0
8655,1985-09-08,1985,FC Den Bosch '67,Roda JC Kerkrade,2-2,2,2
8656,1985-09-08,1985,FC Twente,FC Groningen,1-0,1,0
8657,1985-09-08,1985,FC Utrecht,Feyenoord,0-2,0,2
8658,1985-09-08,1985,Fortuna Sittard,Heracles Almelo,1-0,1,0
8659,1985-09-08,1985,SBV Haarlem,Go Ahead Eagles,2-1,2,1
8660,1985-09-08,1985,NEC Nijmegen,MVV,1-1,1,1
8661,1985-09-08,1985,Sparta Rotterdam,PSV Eindhoven,1-1,1,1
8662,1985-09-15,1985,AZ '67 Alkmaar,MVV,2-1,2,1
8663,1985-09-15,1985,FC Groningen,Sparta Rotterdam,2-2,2,2
8664,1985-09-15,1985,FC Utrecht,NEC Nijmegen,4-1,4,1
8665,1985-09-15,1985,Feyenoord,SBV Haarlem,2-0,2,0
8666,1985-09-15,1985,Go Ahead Eagles,FC Den Bosch '67,2-1,2,1
8667,1985-09-15,1985,PSV Eindhoven,SBV Excelsior,4-0,4,0
8668,1985-09-15,1985,Roda JC Kerkrade,Fortuna Sittard,2-3,2,3
8669,1985-09-15,1985,Heracles Almelo,AFC Ajax,1-8,1,8
8670,1985-09-15,1985,VVV-Venlo,FC Twente,1-1,1,1
8671,1985-09-22,1985,AFC Ajax,Roda JC Kerkrade,6-0,6,0
8672,1985-09-22,1985,SBV Excelsior,FC Groningen,1-2,1,2
8673,1985-09-22,1985,FC Den Bosch '67,Feyenoord,1-1,1,1
8674,1985-09-22,1985,FC Twente,Heracles Almelo,0-3,0,3
8675,1985-09-22,1985,Fortuna Sittard,Go Ahead Eagles,4-0,4,0
8676,1985-09-22,1985,SBV Haarlem,FC Utrecht,3-0,3,0
8677,1985-09-22,1985,MVV,PSV Eindhoven,0-6,0,6
8678,1985-09-22,1985,NEC Nijmegen,AZ '67 Alkmaar,1-1,1,1
8679,1985-09-22,1985,Sparta Rotterdam,VVV-Venlo,1-3,1,3
8680,1985-09-29,1985,FC Groningen,MVV,3-1,3,1
8681,1985-09-29,1985,FC Utrecht,FC Den Bosch '67,1-1,1,1
8682,1985-09-29,1985,Feyenoord,Fortuna Sittard,3-1,3,1
8683,1985-09-29,1985,Go Ahead Eagles,AFC Ajax,1-2,1,2
8684,1985-09-29,1985,SBV Haarlem,NEC Nijmegen,4-1,4,1
8685,1985-09-29,1985,PSV Eindhoven,AZ '67 Alkmaar,4-0,4,0
8686,1985-09-29,1985,Roda JC Kerkrade,FC Twente,5-0,5,0
8687,1985-09-29,1985,Heracles Almelo,Sparta Rotterdam,0-0,0,0
8688,1985-09-29,1985,VVV-Venlo,SBV Excelsior,1-0,1,0
8689,1985-10-06,1985,AFC Ajax,Feyenoord,1-2,1,2
8690,1985-10-06,1985,AZ '67 Alkmaar,FC Groningen,1-1,1,1
8691,1985-10-06,1985,SBV Excelsior,Heracles Almelo,3-0,3,0
8692,1985-10-06,1985,FC Den Bosch '67,SBV Haarlem,3-0,3,0
8693,1985-10-06,1985,FC Twente,Go Ahead Eagles,0-0,0,0
8694,1985-10-06,1985,Fortuna Sittard,FC Utrecht,1-1,1,1
8695,1985-10-06,1985,MVV,VVV-Venlo,3-1,3,1
8696,1985-10-06,1985,NEC Nijmegen,PSV Eindhoven,2-5,2,5
8697,1985-10-06,1985,Sparta Rotterdam,Roda JC Kerkrade,2-4,2,4
8698,1985-10-20,1985,FC Den Bosch '67,NEC Nijmegen,2-0,2,0
8699,1985-10-20,1985,FC Groningen,PSV Eindhoven,1-6,1,6
8700,1985-10-20,1985,FC Utrecht,AFC Ajax,1-0,1,0
8701,1985-10-20,1985,Feyenoord,FC Twente,2-1,2,1
8702,1985-10-20,1985,Go Ahead Eagles,Sparta Rotterdam,0-0,0,0
8703,1985-10-20,1985,SBV Haarlem,Fortuna Sittard,0-0,0,0
8704,1985-10-20,1985,Roda JC Kerkrade,SBV Excelsior,3-1,3,1
8705,1985-10-20,1985,Heracles Almelo,MVV,0-2,0,2
8706,1985-10-20,1985,VVV-Venlo,AZ '67 Alkmaar,4-0,4,0
8707,1985-10-27,1985,AFC Ajax,SBV Haarlem,5-1,5,1
8708,1985-10-27,1985,AZ '67 Alkmaar,Heracles Almelo,2-0,2,0
8709,1985-10-27,1985,SBV Excelsior,Go Ahead Eagles,0-1,0,1
8710,1985-10-27,1985,FC Twente,FC Utrecht,2-1,2,1
8711,1985-10-27,1985,Fortuna Sittard,FC Den Bosch '67,0-2,0,2
8712,1985-10-27,1985,MVV,Roda JC Kerkrade,1-1,1,1
8713,1985-10-27,1985,NEC Nijmegen,FC Groningen,2-1,2,1
8714,1985-10-27,1985,PSV Eindhoven,VVV-Venlo,3-0,3,0
8715,1985-10-27,1985,Sparta Rotterdam,Feyenoord,2-5,2,5
8716,1985-11-03,1985,FC Den Bosch '67,AFC Ajax,0-3,0,3
8717,1985-11-03,1985,FC Utrecht,Sparta Rotterdam,2-0,2,0
8718,1985-11-03,1985,Feyenoord,SBV Excelsior,2-1,2,1
8719,1985-11-03,1985,Fortuna Sittard,NEC Nijmegen,0-2,0,2
8720,1985-11-03,1985,Go Ahead Eagles,MVV,3-1,3,1
8721,1985-11-03,1985,SBV Haarlem,FC Twente,3-0,3,0
8722,1985-11-03,1985,Roda JC Kerkrade,AZ '67 Alkmaar,6-0,6,0
8723,1985-11-03,1985,Heracles Almelo,PSV Eindhoven,0-2,0,2
8724,1985-11-03,1985,VVV-Venlo,FC Groningen,0-1,0,1
8725,1985-11-10,1985,AFC Ajax,Fortuna Sittard,4-1,4,1
8726,1985-11-10,1985,AZ '67 Alkmaar,Go Ahead Eagles,2-1,2,1
8727,1985-11-10,1985,SBV Excelsior,FC Utrecht,0-1,0,1
8728,1985-11-10,1985,FC Twente,FC Den Bosch '67,2-1,2,1
8729,1985-11-10,1985,MVV,Feyenoord,1-1,1,1
8730,1985-11-10,1985,NEC Nijmegen,VVV-Venlo,1-0,1,0
8731,1985-11-10,1985,PSV Eindhoven,Roda JC Kerkrade,5-0,5,0
8732,1985-11-13,1985,AFC Ajax,NEC Nijmegen,2-0,2,0
8733,1985-11-13,1985,FC Den Bosch '67,Sparta Rotterdam,0-0,0,0
8734,1985-11-13,1985,FC Utrecht,MVV,3-0,3,0
8735,1985-11-13,1985,Feyenoord,AZ '67 Alkmaar,3-4,3,4
8736,1985-11-13,1985,Fortuna Sittard,FC Twente,2-1,2,1
8737,1985-11-13,1985,Go Ahead Eagles,PSV Eindhoven,1-3,1,3
8738,1985-11-13,1985,SBV Haarlem,SBV Excelsior,2-3,2,3
8739,1985-11-13,1985,Roda JC Kerkrade,FC Groningen,2-0,2,0
8740,1985-11-13,1985,Heracles Almelo,VVV-Venlo,0-2,0,2
8741,1985-11-17,1985,Sparta Rotterdam,FC Twente,2-0,2,0
8742,1985-11-27,1985,FC Groningen,Heracles Almelo,1-0,1,0
8743,1985-12-01,1985,SBV Excelsior,FC Den Bosch '67,1-1,1,1
8744,1985-12-01,1985,FC Groningen,Go Ahead Eagles,3-1,3,1
8745,1985-12-01,1985,FC Twente,AFC Ajax,1-8,1,8
8746,1985-12-01,1985,MVV,SBV Haarlem,0-2,0,2
8747,1985-12-01,1985,PSV Eindhoven,Feyenoord,5-0,5,0
8748,1985-12-01,1985,Heracles Almelo,NEC Nijmegen,2-2,2,2
8749,1985-12-01,1985,Sparta Rotterdam,Fortuna Sittard,2-2,2,2
8750,1985-12-01,1985,VVV-Venlo,Roda JC Kerkrade,2-1,2,1
8751,1985-12-08,1985,AFC Ajax,Sparta Rotterdam,9-0,9,0
8752,1985-12-08,1985,FC Den Bosch '67,MVV,4-3,4,3
8753,1985-12-08,1985,FC Utrecht,PSV Eindhoven,0-3,0,3
8754,1985-12-08,1985,Feyenoord,FC Groningen,4-1,4,1
8755,1985-12-08,1985,Fortuna Sittard,SBV Excelsior,3-0,3,0
8756,1985-12-08,1985,Go Ahead Eagles,VVV-Venlo,2-1,2,1
8757,1985-12-08,1985,SBV Haarlem,AZ '67 Alkmaar,2-3,2,3
8758,1985-12-08,1985,NEC Nijmegen,FC Twente,0-2,0,2
8759,1985-12-08,1985,Roda JC Kerkrade,Heracles Almelo,4-1,4,1
8760,1985-12-15,1985,AFC Ajax,SBV Excelsior,3-0,3,0
8761,1985-12-15,1985,FC Den Bosch '67,AZ '67 Alkmaar,0-0,0,0
8762,1985-12-15,1985,FC Twente,Sparta Rotterdam,2-2,2,2
8763,1985-12-15,1985,FC Utrecht,FC Groningen,1-0,1,0
8764,1985-12-15,1985,Feyenoord,VVV-Venlo,2-3,2,3
8765,1985-12-15,1985,Fortuna Sittard,MVV,3-2,3,2
8766,1985-12-15,1985,Go Ahead Eagles,Heracles Almelo,2-2,2,2
8767,1985-12-15,1985,SBV Haarlem,PSV Eindhoven,0-2,0,2
8768,1985-12-15,1985,NEC Nijmegen,Roda JC Kerkrade,1-2,1,2
8769,1985-12-22,1985,AZ '67 Alkmaar,Fortuna Sittard,1-1,1,1
8770,1985-12-22,1985,SBV Excelsior,FC Twente,2-2,2,2
8771,1985-12-22,1985,FC Groningen,SBV Haarlem,3-0,3,0
8772,1985-12-22,1985,MVV,AFC Ajax,1-4,1,4
8773,1985-12-22,1985,PSV Eindhoven,FC Den Bosch '67,2-1,2,1
8774,1985-12-22,1985,Roda JC Kerkrade,Go Ahead Eagles,5-0,5,0
8775,1985-12-22,1985,Heracles Almelo,Feyenoord,2-5,2,5
8776,1985-12-22,1985,Sparta Rotterdam,NEC Nijmegen,3-2,3,2
8777,1985-12-22,1985,VVV-Venlo,FC Utrecht,1-0,1,0
8778,1986-02-02,1985,AFC Ajax,AZ '67 Alkmaar,8-2,8,2
8779,1986-02-02,1985,FC Den Bosch '67,FC Groningen,1-0,1,0
8780,1986-02-02,1985,FC Utrecht,Heracles Almelo,0-2,0,2
8781,1986-02-02,1985,Feyenoord,Roda JC Kerkrade,1-0,1,0
8782,1986-02-02,1985,SBV Haarlem,VVV-Venlo,6-3,6,3
8783,1986-02-02,1985,NEC Nijmegen,Go Ahead Eagles,0-3,0,3
8784,1986-02-02,1985,Sparta Rotterdam,SBV Excelsior,3-1,3,1
8785,1986-02-05,1985,AFC Ajax,MVV,2-1,2,1
8786,1986-03-08,1985,AFC Ajax,Heracles Almelo,7-0,7,0
8787,1986-03-08,1985,SBV Excelsior,PSV Eindhoven,0-1,0,1
8788,1986-03-08,1985,FC Den Bosch '67,Go Ahead Eagles,1-0,1,0
8789,1986-03-08,1985,Fortuna Sittard,Roda JC Kerkrade,2-1,2,1
8790,1986-03-08,1985,MVV,AZ '67 Alkmaar,0-0,0,0
8791,1986-03-08,1985,Sparta Rotterdam,FC Groningen,3-3,3,3
8792,1986-03-16,1985,AZ '67 Alkmaar,FC Twente,1-0,1,0
8793,1986-03-16,1985,SBV Excelsior,NEC Nijmegen,3-0,3,0
8794,1986-03-16,1985,FC Groningen,Fortuna Sittard,3-0,3,0
8795,1986-03-16,1985,Go Ahead Eagles,Feyenoord,1-3,1,3
8796,1986-03-16,1985,MVV,Sparta Rotterdam,4-2,4,2
8797,1986-03-16,1985,PSV Eindhoven,AFC Ajax,1-1,1,1
8798,1986-03-16,1985,Roda JC Kerkrade,FC Utrecht,3-3,3,3
8799,1986-03-16,1985,Heracles Almelo,SBV Haarlem,2-2,2,2
8800,1986-03-16,1985,VVV-Venlo,FC Den Bosch '67,3-1,3,1
8801,1986-03-19,1985,AZ '67 Alkmaar,FC Utrecht,4-1,4,1
8802,1986-03-19,1985,FC Twente,MVV,4-1,4,1
8803,1986-03-23,1985,AFC Ajax,FC Groningen,1-0,1,0
8804,1986-03-23,1985,SBV Excelsior,MVV,1-0,1,0
8805,1986-03-23,1985,FC Den Bosch '67,Heracles Almelo,4-0,4,0
8806,1986-03-23,1985,FC Twente,PSV Eindhoven,1-3,1,3
8807,1986-03-23,1985,FC Utrecht,Go Ahead Eagles,0-0,0,0
8808,1986-03-23,1985,Fortuna Sittard,VVV-Venlo,1-1,1,1
8809,1986-03-23,1985,SBV Haarlem,Roda JC Kerkrade,0-0,0,0
8810,1986-03-23,1985,Sparta Rotterdam,AZ '67 Alkmaar,0-0,0,0
8811,1986-03-26,1985,AZ '67 Alkmaar,NEC Nijmegen,1-0,1,0
8812,1986-03-26,1985,FC Groningen,SBV Excelsior,2-0,2,0
8813,1986-03-26,1985,FC Utrecht,SBV Haarlem,0-0,0,0
8814,1986-03-26,1985,Feyenoord,FC Den Bosch '67,1-1,1,1
8815,1986-03-26,1985,Go Ahead Eagles,Fortuna Sittard,1-0,1,0
8816,1986-03-26,1985,PSV Eindhoven,MVV,3-0,3,0
8817,1986-03-26,1985,Roda JC Kerkrade,AFC Ajax,2-1,2,1
8818,1986-03-26,1985,Heracles Almelo,FC Twente,0-0,0,0
8819,1986-03-26,1985,VVV-Venlo,Sparta Rotterdam,0-1,0,1
8820,1986-03-29,1985,AFC Ajax,Go Ahead Eagles,5-0,5,0
8821,1986-03-29,1985,AZ '67 Alkmaar,PSV Eindhoven,0-1,0,1
8822,1986-03-29,1985,SBV Excelsior,VVV-Venlo,0-0,0,0
8823,1986-03-29,1985,FC Den Bosch '67,FC Utrecht,1-1,1,1
8824,1986-03-29,1985,FC Twente,Roda JC Kerkrade,1-1,1,1
8825,1986-03-29,1985,MVV,FC Groningen,0-0,0,0
8826,1986-03-29,1985,NEC Nijmegen,SBV Haarlem,0-2,0,2
8827,1986-03-29,1985,Sparta Rotterdam,Heracles Almelo,6-1,6,1
8828,1986-03-31,1985,FC Groningen,AZ '67 Alkmaar,1-0,1,0
8829,1986-03-31,1985,FC Utrecht,Fortuna Sittard,1-0,1,0
8830,1986-03-31,1985,Feyenoord,AFC Ajax,3-1,3,1
8831,1986-03-31,1985,Go Ahead Eagles,FC Twente,3-3,3,3
8832,1986-03-31,1985,SBV Haarlem,FC Den Bosch '67,4-1,4,1
8833,1986-03-31,1985,PSV Eindhoven,NEC Nijmegen,2-0,2,0
8834,1986-03-31,1985,Heracles Almelo,SBV Excelsior,1-2,1,2
8835,1986-04-06,1985,AFC Ajax,FC Utrecht,3-0,3,0
8836,1986-04-06,1985,AZ '67 Alkmaar,VVV-Venlo,0-0,0,0
8837,1986-04-06,1985,SBV Excelsior,Roda JC Kerkrade,0-1,0,1
8838,1986-04-06,1985,FC Twente,Feyenoord,0-4,0,4
8839,1986-04-06,1985,Fortuna Sittard,SBV Haarlem,4-0,4,0
8840,1986-04-06,1985,MVV,Heracles Almelo,1-0,1,0
8841,1986-04-06,1985,NEC Nijmegen,FC Den Bosch '67,1-2,1,2
8842,1986-04-06,1985,PSV Eindhoven,FC Groningen,0-0,0,0
8843,1986-04-06,1985,Sparta Rotterdam,Go Ahead Eagles,2-1,2,1
8844,1986-04-09,1985,NEC Nijmegen,Feyenoord,3-1,3,1
8845,1986-04-13,1985,FC Den Bosch '67,Fortuna Sittard,2-2,2,2
8846,1986-04-13,1985,FC Groningen,NEC Nijmegen,2-0,2,0
8847,1986-04-13,1985,FC Utrecht,FC Twente,2-2,2,2
8848,1986-04-13,1985,Feyenoord,Sparta Rotterdam,4-3,4,3
8849,1986-04-13,1985,Go Ahead Eagles,SBV Excelsior,4-0,4,0
8850,1986-04-13,1985,SBV Haarlem,AFC Ajax,1-2,1,2
8851,1986-04-13,1985,Roda JC Kerkrade,MVV,3-0,3,0
8852,1986-04-13,1985,Heracles Almelo,AZ '67 Alkmaar,1-1,1,1
8853,1986-04-13,1985,VVV-Venlo,PSV Eindhoven,0-3,0,3
8854,1986-04-16,1985,Sparta Rotterdam,SBV Haarlem,0-4,0,4
8855,1986-04-16,1985,Fortuna Sittard,PSV Eindhoven,2-2,2,2
8856,1986-04-16,1985,FC Twente,VVV-Venlo,1-0,1,0
8857,1986-04-16,1985,NEC Nijmegen,FC Utrecht,1-2,1,2
8858,1986-04-20,1985,AZ '67 Alkmaar,SBV Excelsior,1-0,1,0
8859,1986-04-20,1985,FC Groningen,FC Twente,5-1,5,1
8860,1986-04-20,1985,Feyenoord,FC Utrecht,2-0,2,0
8861,1986-04-20,1985,Go Ahead Eagles,SBV Haarlem,0-0,0,0
8862,1986-04-20,1985,MVV,NEC Nijmegen,0-1,0,1
8863,1986-04-20,1985,PSV Eindhoven,Sparta Rotterdam,1-1,1,1
8864,1986-04-20,1985,Roda JC Kerkrade,FC Den Bosch '67,0-0,0,0
8865,1986-04-20,1985,Heracles Almelo,Fortuna Sittard,0-3,0,3
8866,1986-04-20,1985,VVV-Venlo,AFC Ajax,1-4,1,4
