,Date,Season,home,visitor,FT,hgoal,vgoal
11390,1983-04-09,1982,Espanyol Barcelona,Real Sociedad,1-0,1,0
11391,1983-04-10,1982,UD Las Palmas,Real Madrid,0-3,0,3
11392,1983-04-10,1982,Real Valladolid,UD Salamanca,3-0,3,0
11393,1983-04-10,1982,Atletico Madrid,CD Malaga,3-0,3,0
11394,1983-04-10,1982,Sevilla FC,Racing Santander,2-0,2,0
11395,1983-04-10,1982,Real Zaragoza,Sporting Gijon,0-1,0,1
11396,1983-04-10,1982,CA Osasuna,Celta Vigo,4-1,4,1
11397,1983-04-10,1982,Athletic Bilbao,FC Barcelona,3-2,3,2
11398,1983-04-10,1982,Valencia CF,Real Betis,4-2,4,2
11399,1983-04-17,1982,Racing Santander,Real Zaragoza,2-1,2,1
11400,1983-04-17,1982,Celta Vigo,Valencia CF,2-1,2,1
11401,1983-04-17,1982,Real Madrid,CA Osasuna,2-1,2,1
11402,1983-04-17,1982,Real Betis,Real Valladolid,1-1,1,1
11403,1983-04-17,1982,FC Barcelona,UD Las Palmas,7-2,7,2
11404,1983-04-17,1982,CD Malaga,Espanyol Barcelona,2-1,2,1
11405,1983-04-17,1982,Sporting Gijon,Atletico Madrid,2-3,2,3
11406,1983-04-17,1982,UD Salamanca,Sevilla FC,2-3,2,3
11407,1983-04-17,1982,Athletic Bilbao,Real Sociedad,2-0,2,0
11408,1983-04-30,1982,Real Sociedad,CD Malaga,2-0,2,0
11409,1983-05-01,1982,Sevilla FC,Real Betis,2-0,2,0
11410,1983-05-01,1982,Real Zaragoza,UD Salamanca,3-2,3,2
11411,1983-05-01,1982,Atletico Madrid,Racing Santander,3-1,3,1
11412,1983-05-01,1982,Real Valladolid,Celta Vigo,3-1,3,1
11413,1983-05-01,1982,UD Las Palmas,Athletic Bilbao,1-5,1,5
11414,1983-05-01,1982,CA Osasuna,FC Barcelona,1-0,1,0
11415,1983-05-01,1982,Valencia CF,Real Madrid,1-0,1,0
11416,1983-05-01,1982,Espanyol Barcelona,Sporting Gijon,3-2,3,2
11417,1983-09-03,1983,Espanyol Barcelona,Atletico Madrid,1-4,1,4
11418,1983-09-03,1983,Real Murcia,Real Sociedad,3-1,3,1
11419,1983-09-03,1983,Sporting Gijon,Valencia CF,1-1,1,1
11420,1983-09-04,1983,Sevilla FC,FC Barcelona,3-1,3,1
11421,1983-09-04,1983,RCD Mallorca,Real Zaragoza,1-1,1,1
11422,1983-09-04,1983,Real Madrid,Real Betis,2-0,2,0
11423,1983-09-04,1983,Real Valladolid,CD Malaga,2-2,2,2
11424,1983-09-04,1983,CA Osasuna,UD Salamanca,0-0,0,0
11425,1983-09-10,1983,Real Sociedad,Sporting Gijon,3-0,3,0
11426,1983-09-10,1983,Valencia CF,Real Valladolid,3-2,3,2
11427,1983-09-10,1983,Atletico Madrid,Sevilla FC,1-0,1,0
11428,1983-09-10,1983,FC Barcelona,CA Osasuna,1-0,1,0
11429,1983-09-11,1983,UD Salamanca,RCD Mallorca,1-1,1,1
11430,1983-09-11,1983,Cadiz CF,Real Murcia,1-3,1,3
11431,1983-09-11,1983,Real Betis,Espanyol Barcelona,4-1,4,1
11432,1983-09-11,1983,Real Zaragoza,Athletic Bilbao,1-2,1,2
11433,1983-09-11,1983,CD Malaga,Real Madrid,6-2,6,2
11434,1983-09-17,1983,Real Betis,CD Malaga,2-0,2,0
11435,1983-09-17,1983,Real Valladolid,Real Sociedad,4-1,4,1
11436,1983-09-18,1983,Espanyol Barcelona,Sevilla FC,1-0,1,0
11437,1983-09-18,1983,Sporting Gijon,Cadiz CF,2-1,2,1
11438,1983-09-18,1983,Athletic Bilbao,UD Salamanca,6-3,6,3
11439,1983-09-18,1983,Real Murcia,Real Zaragoza,0-0,0,0
11440,1983-09-18,1983,RCD Mallorca,FC Barcelona,1-4,1,4
11441,1983-09-18,1983,Real Madrid,Valencia CF,0-1,0,1
11442,1983-09-18,1983,CA Osasuna,Atletico Madrid,1-2,1,2
11443,1983-09-24,1983,Atletico Madrid,RCD Mallorca,3-0,3,0
11444,1983-09-24,1983,Sevilla FC,CA Osasuna,3-0,3,0
11445,1983-09-24,1983,Valencia CF,Real Betis,3-1,3,1
11446,1983-09-24,1983,FC Barcelona,Athletic Bilbao,4-0,4,0
11447,1983-09-24,1983,Real Sociedad,Real Madrid,1-3,1,3
11448,1983-09-25,1983,UD Salamanca,Real Murcia,2-2,2,2
11449,1983-09-25,1983,Cadiz CF,Real Valladolid,5-1,5,1
11450,1983-09-25,1983,CD Malaga,Espanyol Barcelona,2-1,2,1
11451,1983-09-25,1983,Real Zaragoza,Sporting Gijon,4-1,4,1
11452,1983-10-01,1983,Athletic Bilbao,Atletico Madrid,2-2,2,2
11453,1983-10-02,1983,Real Murcia,FC Barcelona,0-0,0,0
11454,1983-10-02,1983,Real Valladolid,Real Zaragoza,2-1,2,1
11455,1983-10-02,1983,Real Madrid,Cadiz CF,6-2,6,2
11456,1983-10-02,1983,Sporting Gijon,UD Salamanca,1-1,1,1
11457,1983-10-02,1983,Espanyol Barcelona,CA Osasuna,2-0,2,0
11458,1983-10-02,1983,CD Malaga,Valencia CF,2-1,2,1
11459,1983-10-02,1983,RCD Mallorca,Sevilla FC,2-2,2,2
11460,1983-10-02,1983,Real Betis,Real Sociedad,0-0,0,0
11461,1983-10-08,1983,Real Sociedad,CD Malaga,0-2,0,2
11462,1983-10-09,1983,Valencia CF,Espanyol Barcelona,4-0,4,0
11463,1983-10-09,1983,CA Osasuna,RCD Mallorca,4-0,4,0
11464,1983-10-09,1983,Atletico Madrid,Real Murcia,1-1,1,1
11465,1983-10-09,1983,UD Salamanca,Real Valladolid,2-2,2,2
11466,1983-10-09,1983,Cadiz CF,Real Betis,0-0,0,0
11467,1983-10-09,1983,Sevilla FC,Athletic Bilbao,4-1,4,1
11468,1983-10-09,1983,Real Zaragoza,Real Madrid,3-1,3,1
11469,1983-10-09,1983,FC Barcelona,Sporting Gijon,4-0,4,0
11470,1983-10-15,1983,Athletic Bilbao,CA Osasuna,1-0,1,0
11471,1983-10-15,1983,Real Valladolid,FC Barcelona,2-1,2,1
11472,1983-10-16,1983,Real Murcia,Sevilla FC,1-1,1,1
11473,1983-10-16,1983,Real Madrid,UD Salamanca,3-0,3,0
11474,1983-10-16,1983,Espanyol Barcelona,RCD Mallorca,3-1,3,1
11475,1983-10-16,1983,CD Malaga,Cadiz CF,1-1,1,1
11476,1983-10-16,1983,Sporting Gijon,Atletico Madrid,2-0,2,0
11477,1983-10-16,1983,Real Betis,Real Zaragoza,3-1,3,1
11478,1983-10-16,1983,Valencia CF,Real Sociedad,2-1,2,1
11479,1983-10-22,1983,FC Barcelona,Real Madrid,1-2,1,2
11480,1983-10-23,1983,Cadiz CF,Valencia CF,2-0,2,0
11481,1983-10-23,1983,CA Osasuna,Real Murcia,1-0,1,0
11482,1983-10-23,1983,Real Zaragoza,CD Malaga,1-0,1,0
11483,1983-10-23,1983,Atletico Madrid,Real Valladolid,3-1,3,1
11484,1983-10-23,1983,UD Salamanca,Real Betis,1-3,1,3
11485,1983-10-23,1983,Real Sociedad,Espanyol Barcelona,1-1,1,1
11486,1983-10-23,1983,RCD Mallorca,Athletic Bilbao,0-0,0,0
11487,1983-10-23,1983,Sevilla FC,Sporting Gijon,1-1,1,1
11488,1983-10-29,1983,Espanyol Barcelona,Athletic Bilbao,0-0,0,0
11489,1983-10-30,1983,Real Valladolid,Sevilla FC,3-3,3,3
11490,1983-10-30,1983,Real Murcia,RCD Mallorca,4-1,4,1
11491,1983-10-30,1983,Real Sociedad,Cadiz CF,1-0,1,0
11492,1983-10-30,1983,CD Malaga,UD Salamanca,2-1,2,1
11493,1983-10-30,1983,Valencia CF,Real Zaragoza,1-3,1,3
11494,1983-10-30,1983,Real Madrid,Atletico Madrid,5-0,5,0
11495,1983-10-30,1983,Real Betis,FC Barcelona,0-0,0,0
11496,1983-10-30,1983,Sporting Gijon,CA Osasuna,2-1,2,1
11497,1983-11-05,1983,Sevilla FC,Real Madrid,4-1,4,1
11498,1983-11-06,1983,Real Zaragoza,Real Sociedad,2-1,2,1
11499,1983-11-06,1983,Athletic Bilbao,Real Murcia,4-1,4,1
11500,1983-11-06,1983,FC Barcelona,CD Malaga,1-0,1,0
11501,1983-11-06,1983,CA Osasuna,Real Valladolid,3-0,3,0
11502,1983-11-06,1983,Atletico Madrid,Real Betis,4-3,4,3
11503,1983-11-06,1983,UD Salamanca,Valencia CF,1-0,1,0
11504,1983-11-06,1983,Cadiz CF,Espanyol Barcelona,1-1,1,1
11505,1983-11-06,1983,RCD Mallorca,Sporting Gijon,1-2,1,2
11506,1983-11-09,1983,Espanyol Barcelona,Real Murcia,1-1,1,1
11507,1983-11-09,1983,Real Betis,Sevilla FC,1-0,1,0
11508,1983-11-09,1983,Real Sociedad,UD Salamanca,4-0,4,0
11509,1983-11-09,1983,Real Valladolid,RCD Mallorca,2-0,2,0
11510,1983-11-09,1983,Valencia CF,FC Barcelona,2-4,2,4
11511,1983-11-09,1983,CD Malaga,Atletico Madrid,5-1,5,1
11512,1983-11-09,1983,Sporting Gijon,Athletic Bilbao,2-2,2,2
11513,1983-11-09,1983,Real Madrid,CA Osasuna,2-0,2,0
11514,1983-11-09,1983,Cadiz CF,Real Zaragoza,1-2,1,2
11515,1983-11-19,1983,CA Osasuna,Real Betis,1-0,1,0
11516,1983-11-20,1983,Atletico Madrid,Valencia CF,1-2,1,2
11517,1983-11-20,1983,UD Salamanca,Cadiz CF,1-0,1,0
11518,1983-11-20,1983,Sevilla FC,CD Malaga,0-0,0,0
11519,1983-11-20,1983,Athletic Bilbao,Real Valladolid,1-0,1,0
11520,1983-11-20,1983,FC Barcelona,Real Sociedad,0-0,0,0
11521,1983-11-20,1983,Real Zaragoza,Espanyol Barcelona,2-4,2,4
11522,1983-11-20,1983,RCD Mallorca,Real Madrid,0-2,0,2
11523,1983-11-20,1983,Real Murcia,Sporting Gijon,2-1,2,1
11524,1983-11-26,1983,Cadiz CF,FC Barcelona,1-1,1,1
11525,1983-11-27,1983,CD Malaga,CA Osasuna,1-2,1,2
11526,1983-11-27,1983,Espanyol Barcelona,Sporting Gijon,2-0,2,0
11527,1983-11-27,1983,Real Valladolid,Real Murcia,2-1,2,1
11528,1983-11-27,1983,Real Zaragoza,UD Salamanca,3-0,3,0
11529,1983-11-27,1983,Real Sociedad,Atletico Madrid,3-1,3,1
11530,1983-11-27,1983,Real Madrid,Athletic Bilbao,0-0,0,0
11531,1983-11-27,1983,Valencia CF,Sevilla FC,2-0,2,0
11532,1983-11-27,1983,Real Betis,RCD Mallorca,2-0,2,0
11533,1983-12-04,1983,Sevilla FC,Real Sociedad,0-3,0,3
11534,1983-12-04,1983,Atletico Madrid,Cadiz CF,1-0,1,0
11535,1983-12-04,1983,RCD Mallorca,CD Malaga,0-0,0,0
11536,1983-12-04,1983,Sporting Gijon,Real Valladolid,5-1,5,1
11537,1983-12-04,1983,FC Barcelona,Real Zaragoza,0-0,0,0
11538,1983-12-04,1983,CA Osasuna,Valencia CF,2-0,2,0
11539,1983-12-04,1983,UD Salamanca,Espanyol Barcelona,2-2,2,2
11540,1983-12-04,1983,Real Murcia,Real Madrid,0-1,0,1
11541,1983-12-04,1983,Athletic Bilbao,Real Betis,2-0,2,0
11542,1983-12-11,1983,Real Madrid,Sporting Gijon,2-1,2,1
11543,1983-12-11,1983,Espanyol Barcelona,Real Valladolid,2-0,2,0
11544,1983-12-11,1983,Real Sociedad,CA Osasuna,1-0,1,0
11545,1983-12-11,1983,Valencia CF,RCD Mallorca,2-2,2,2
11546,1983-12-11,1983,Real Zaragoza,Atletico Madrid,2-2,2,2
11547,1983-12-11,1983,CD Malaga,Athletic Bilbao,0-0,0,0
11548,1983-12-11,1983,UD Salamanca,FC Barcelona,1-3,1,3
11549,1983-12-11,1983,Real Betis,Real Murcia,1-0,1,0
11550,1983-12-11,1983,Cadiz CF,Sevilla FC,0-1,0,1
11551,1983-12-14,1983,Sporting Gijon,Real Betis,2-0,2,0
11552,1983-12-14,1983,CA Osasuna,Cadiz CF,2-0,2,0
11553,1983-12-14,1983,Real Murcia,CD Malaga,2-1,2,1
11554,1983-12-14,1983,Sevilla FC,Real Zaragoza,2-0,2,0
11555,1983-12-14,1983,RCD Mallorca,Real Sociedad,2-1,2,1
11556,1983-12-14,1983,Athletic Bilbao,Valencia CF,2-0,2,0
11557,1983-12-14,1983,Espanyol Barcelona,FC Barcelona,1-0,1,0
11558,1983-12-14,1983,Real Valladolid,Real Madrid,0-2,0,2
11559,1983-12-14,1983,Atletico Madrid,UD Salamanca,1-0,1,0
11560,1983-12-17,1983,Athletic Bilbao,Cadiz CF,3-1,3,1
11561,1983-12-31,1983,Real Sociedad,Athletic Bilbao,0-1,0,1
11562,1983-12-31,1983,Real Madrid,Espanyol Barcelona,1-0,1,0
11563,1983-12-31,1983,FC Barcelona,Atletico Madrid,2-1,2,1
11564,1983-12-31,1983,UD Salamanca,Sevilla FC,1-0,1,0
11565,1984-01-01,1983,Cadiz CF,RCD Mallorca,3-0,3,0
11566,1984-01-01,1983,CD Malaga,Sporting Gijon,3-1,3,1
11567,1984-01-01,1983,Real Betis,Real Valladolid,3-1,3,1
11568,1984-01-01,1983,Real Zaragoza,CA Osasuna,2-0,2,0
11569,1984-01-01,1983,Valencia CF,Real Murcia,1-1,1,1
11570,1984-01-07,1983,Real Betis,Real Madrid,4-1,4,1
11571,1984-01-08,1983,Cadiz CF,Athletic Bilbao,0-1,0,1
11572,1984-01-08,1983,Atletico Madrid,Espanyol Barcelona,1-0,1,0
11573,1984-01-08,1983,FC Barcelona,Sevilla FC,3-1,3,1
11574,1984-01-08,1983,Valencia CF,Sporting Gijon,0-3,0,3
11575,1984-01-08,1983,CD Malaga,Real Valladolid,3-1,3,1
11576,1984-01-08,1983,UD Salamanca,CA Osasuna,3-1,3,1
11577,1984-01-08,1983,Real Sociedad,Real Murcia,0-0,0,0
11578,1984-01-08,1983,Real Zaragoza,RCD Mallorca,1-1,1,1
11579,1984-01-15,1983,Real Valladolid,Valencia CF,2-1,2,1
11580,1984-01-15,1983,Real Murcia,Cadiz CF,3-1,3,1
11581,1984-01-15,1983,RCD Mallorca,UD Salamanca,1-1,1,1
11582,1984-01-15,1983,Real Madrid,CD Malaga,1-0,1,0
11583,1984-01-15,1983,Espanyol Barcelona,Real Betis,4-1,4,1
11584,1984-01-15,1983,Athletic Bilbao,Real Zaragoza,1-0,1,0
11585,1984-01-15,1983,Sevilla FC,Atletico Madrid,0-1,0,1
11586,1984-01-15,1983,CA Osasuna,FC Barcelona,4-2,4,2
11587,1984-01-15,1983,Sporting Gijon,Real Sociedad,1-2,1,2
11588,1984-01-21,1983,CD Malaga,Real Betis,1-1,1,1
11589,1984-01-22,1983,Real Sociedad,Real Valladolid,2-1,2,1
11590,1984-01-22,1983,Valencia CF,Real Madrid,0-0,0,0
11591,1984-01-22,1983,FC Barcelona,RCD Mallorca,1-1,1,1
11592,1984-01-22,1983,Real Zaragoza,Real Murcia,2-1,2,1
11593,1984-01-22,1983,Atletico Madrid,CA Osasuna,3-0,3,0
11594,1984-01-22,1983,UD Salamanca,Athletic Bilbao,1-2,1,2
11595,1984-01-22,1983,Sevilla FC,Espanyol Barcelona,2-1,2,1
11596,1984-01-22,1983,Cadiz CF,Sporting Gijon,0-2,0,2
11597,1984-01-28,1983,RCD Mallorca,Atletico Madrid,1-1,1,1
11598,1984-01-29,1983,Real Madrid,Real Sociedad,0-0,0,0
11599,1984-01-29,1983,Real Valladolid,Cadiz CF,2-0,2,0
11600,1984-01-29,1983,Real Murcia,UD Salamanca,1-0,1,0
11601,1984-01-29,1983,Sporting Gijon,Real Zaragoza,1-1,1,1
11602,1984-01-29,1983,CA Osasuna,Sevilla FC,3-0,3,0
11603,1984-01-29,1983,Real Betis,Valencia CF,3-2,3,2
11604,1984-01-29,1983,Athletic Bilbao,FC Barcelona,1-2,1,2
11605,1984-01-29,1983,Espanyol Barcelona,CD Malaga,1-1,1,1
11606,1984-02-04,1983,Real Sociedad,Real Betis,1-0,1,0
11607,1984-02-04,1983,Atletico Madrid,Athletic Bilbao,1-0,1,0
11608,1984-02-05,1983,Sevilla FC,RCD Mallorca,0-0,0,0
11609,1984-02-05,1983,FC Barcelona,Real Murcia,2-0,2,0
11610,1984-02-05,1983,Valencia CF,CD Malaga,1-1,1,1
11611,1984-02-05,1983,Real Zaragoza,Real Valladolid,1-1,1,1
11612,1984-02-05,1983,Cadiz CF,Real Madrid,2-3,2,3
11613,1984-02-05,1983,CA Osasuna,Espanyol Barcelona,0-0,0,0
11614,1984-02-05,1983,UD Salamanca,Sporting Gijon,0-1,0,1
11615,1984-02-12,1983,Athletic Bilbao,Sevilla FC,5-0,5,0
11616,1984-02-12,1983,Real Betis,Cadiz CF,2-1,2,1
11617,1984-02-12,1983,Real Valladolid,UD Salamanca,3-1,3,1
11618,1984-02-12,1983,RCD Mallorca,CA Osasuna,3-0,3,0
11619,1984-02-12,1983,CD Malaga,Real Sociedad,2-2,2,2
11620,1984-02-12,1983,Real Murcia,Atletico Madrid,0-0,0,0
11621,1984-02-12,1983,Espanyol Barcelona,Valencia CF,1-2,1,2
11622,1984-02-12,1983,Sporting Gijon,FC Barcelona,0-0,0,0
11623,1984-02-12,1983,Real Madrid,Real Zaragoza,1-0,1,0
11624,1984-02-18,1983,FC Barcelona,Real Valladolid,5-0,5,0
11625,1984-02-19,1983,RCD Mallorca,Espanyol Barcelona,1-1,1,1
11626,1984-02-19,1983,Cadiz CF,CD Malaga,0-0,0,0
11627,1984-02-19,1983,Atletico Madrid,Sporting Gijon,1-1,1,1
11628,1984-02-19,1983,Sevilla FC,Real Murcia,1-0,1,0
11629,1984-02-19,1983,CA Osasuna,Athletic Bilbao,1-1,1,1
11630,1984-02-19,1983,UD Salamanca,Real Madrid,0-1,0,1
11631,1984-02-19,1983,Real Zaragoza,Real Betis,5-0,5,0
11632,1984-02-19,1983,Real Sociedad,Valencia CF,1-0,1,0
11633,1984-02-25,1983,Real Madrid,FC Barcelona,2-1,2,1
11634,1984-02-26,1983,Espanyol Barcelona,Real Sociedad,2-2,2,2
11635,1984-02-26,1983,Valencia CF,Cadiz CF,1-1,1,1
11636,1984-02-26,1983,Real Betis,UD Salamanca,1-0,1,0
11637,1984-02-26,1983,Athletic Bilbao,RCD Mallorca,4-0,4,0
11638,1984-02-26,1983,CD Malaga,Real Zaragoza,0-1,0,1
11639,1984-02-26,1983,Sporting Gijon,Sevilla FC,1-0,1,0
11640,1984-02-26,1983,Real Valladolid,Atletico Madrid,1-2,1,2
11641,1984-02-26,1983,Real Murcia,CA Osasuna,4-0,4,0
11642,1984-03-03,1983,FC Barcelona,Real Betis,3-1,3,1
11643,1984-03-03,1983,Cadiz CF,Real Sociedad,1-1,1,1
11644,1984-03-04,1983,Athletic Bilbao,Espanyol Barcelona,1-1,1,1
11645,1984-03-04,1983,RCD Mallorca,Real Murcia,1-1,1,1
11646,1984-03-04,1983,UD Salamanca,CD Malaga,1-0,1,0
11647,1984-03-04,1983,Sevilla FC,Real Valladolid,2-1,2,1
11648,1984-03-04,1983,Real Zaragoza,Valencia CF,0-3,0,3
11649,1984-03-04,1983,Atletico Madrid,Real Madrid,1-0,1,0
11650,1984-03-04,1983,CA Osasuna,Sporting Gijon,1-0,1,0
11651,1984-03-10,1983,Real Sociedad,Real Zaragoza,2-1,2,1
11652,1984-03-11,1983,Real Betis,Atletico Madrid,1-0,1,0
11653,1984-03-11,1983,Espanyol Barcelona,Cadiz CF,1-1,1,1
11654,1984-03-11,1983,Valencia CF,UD Salamanca,1-0,1,0
11655,1984-03-11,1983,Sporting Gijon,RCD Mallorca,0-3,0,3
11656,1984-03-11,1983,Real Madrid,Sevilla FC,2-2,2,2
11657,1984-03-11,1983,Real Murcia,Athletic Bilbao,0-1,0,1
11658,1984-03-11,1983,CD Malaga,FC Barcelona,0-1,0,1
11659,1984-03-11,1983,Real Valladolid,CA Osasuna,0-1,0,1
11660,1984-03-17,1983,FC Barcelona,Valencia CF,0-0,0,0
11661,1984-03-18,1983,RCD Mallorca,Real Valladolid,1-1,1,1
11662,1984-03-18,1983,UD Salamanca,Real Sociedad,1-1,1,1
11663,1984-03-18,1983,Real Zaragoza,Cadiz CF,1-2,1,2
11664,1984-03-18,1983,Atletico Madrid,CD Malaga,3-1,3,1
11665,1984-03-18,1983,Real Murcia,Espanyol Barcelona,2-0,2,0
11666,1984-03-18,1983,CA Osasuna,Real Madrid,1-1,1,1
11667,1984-03-18,1983,Athletic Bilbao,Sporting Gijon,1-0,1,0
11668,1984-03-18,1983,Sevilla FC,Real Betis,2-1,2,1
11669,1984-03-24,1983,Valencia CF,Atletico Madrid,1-2,1,2
11670,1984-03-25,1983,CD Malaga,Sevilla FC,1-0,1,0
11671,1984-03-25,1983,Cadiz CF,UD Salamanca,2-0,2,0
11672,1984-03-25,1983,Real Madrid,RCD Mallorca,2-0,2,0
11673,1984-03-25,1983,Sporting Gijon,Real Murcia,1-1,1,1
11674,1984-03-25,1983,Espanyol Barcelona,Real Zaragoza,0-0,0,0
11675,1984-03-25,1983,Real Valladolid,Athletic Bilbao,0-0,0,0
11676,1984-03-25,1983,Real Sociedad,FC Barcelona,0-1,0,1
11677,1984-03-25,1983,Real Betis,CA Osasuna,1-0,1,0
11678,1984-03-31,1983,FC Barcelona,Cadiz CF,4-1,4,1
11679,1984-04-01,1983,UD Salamanca,Real Zaragoza,1-1,1,1
11680,1984-04-01,1983,Atletico Madrid,Real Sociedad,2-1,2,1
11681,1984-04-01,1983,RCD Mallorca,Real Betis,0-1,0,1
11682,1984-04-01,1983,CA Osasuna,CD Malaga,0-0,0,0
11683,1984-04-01,1983,Sporting Gijon,Espanyol Barcelona,0-1,0,1
11684,1984-04-01,1983,Athletic Bilbao,Real Madrid,2-1,2,1
11685,1984-04-01,1983,Sevilla FC,Valencia CF,2-0,2,0
11686,1984-04-01,1983,Real Murcia,Real Valladolid,1-2,1,2
11687,1984-04-07,1983,Real Zaragoza,FC Barcelona,0-1,0,1
11688,1984-04-08,1983,Real Sociedad,Sevilla FC,1-0,1,0
11689,1984-04-08,1983,Espanyol Barcelona,UD Salamanca,3-0,3,0
11690,1984-04-08,1983,CD Malaga,RCD Mallorca,2-0,2,0
11691,1984-04-08,1983,Real Madrid,Real Murcia,3-2,3,2
11692,1984-04-08,1983,Real Valladolid,Sporting Gijon,2-0,2,0
11693,1984-04-08,1983,Cadiz CF,Atletico Madrid,3-1,3,1
11694,1984-04-08,1983,Real Betis,Athletic Bilbao,2-0,2,0
11695,1984-04-08,1983,Valencia CF,CA Osasuna,2-0,2,0
11696,1984-04-14,1983,Athletic Bilbao,CD Malaga,2-1,2,1
11697,1984-04-14,1983,RCD Mallorca,Valencia CF,1-2,1,2
11698,1984-04-14,1983,Sporting Gijon,Real Madrid,1-2,1,2
11699,1984-04-15,1983,CA Osasuna,Real Sociedad,0-3,0,3
11700,1984-04-15,1983,Atletico Madrid,Real Zaragoza,3-3,3,3
11701,1984-04-15,1983,Real Murcia,Real Betis,1-0,1,0
11702,1984-04-15,1983,Sevilla FC,Cadiz CF,2-1,2,1
11703,1984-04-15,1983,FC Barcelona,UD Salamanca,2-0,2,0
11704,1984-04-15,1983,Real Valladolid,Espanyol Barcelona,0-0,0,0
11705,1984-04-21,1983,CD Malaga,Real Murcia,1-0,1,0
11706,1984-04-22,1983,Real Betis,Sporting Gijon,3-0,3,0
11707,1984-04-22,1983,Real Sociedad,RCD Mallorca,1-0,1,0
11708,1984-04-22,1983,Real Madrid,Real Valladolid,2-1,2,1
11709,1984-04-22,1983,Real Zaragoza,Sevilla FC,1-1,1,1
11710,1984-04-22,1983,UD Salamanca,Atletico Madrid,2-2,2,2
11711,1984-04-22,1983,FC Barcelona,Espanyol Barcelona,5-2,5,2
11712,1984-04-22,1983,Valencia CF,Athletic Bilbao,1-2,1,2
11713,1984-04-22,1983,Cadiz CF,CA Osasuna,0-0,0,0
11714,1984-04-29,1983,RCD Mallorca,Cadiz CF,1-1,1,1
11715,1984-04-29,1983,Espanyol Barcelona,Real Madrid,1-2,1,2
11716,1984-04-29,1983,Atletico Madrid,FC Barcelona,1-2,1,2
11717,1984-04-29,1983,Real Murcia,Valencia CF,3-3,3,3
11718,1984-04-29,1983,Athletic Bilbao,Real Sociedad,2-1,2,1
11719,1984-04-29,1983,CA Osasuna,Real Zaragoza,1-4,1,4
11720,1984-04-29,1983,Real Valladolid,Real Betis,1-0,1,0
11721,1984-04-29,1983,Sporting Gijon,CD Malaga,2-0,2,0
11722,1984-04-29,1983,Sevilla FC,UD Salamanca,3-2,3,2
11723,1984-09-01,1984,Espanyol Barcelona,Atletico Madrid,0-0,0,0
11724,1984-09-01,1984,Athletic Bilbao,Real Valladolid,1-1,1,1
11725,1984-09-01,1984,Elche CF,Valencia CF,0-1,0,1
11726,1984-09-02,1984,Real Madrid,FC Barcelona,0-3,0,3
11727,1984-09-02,1984,CD Malaga,Sevilla FC,0-1,0,1
11728,1984-09-02,1984,Real Betis,Real Sociedad,0-0,0,0
11729,1984-09-02,1984,Racing Santander,Sporting Gijon,1-0,1,0
11730,1984-09-02,1984,Real Zaragoza,Hercules CF,0-1,0,1
11731,1984-09-02,1984,CA Osasuna,Real Murcia,2-0,2,0
11732,1984-09-09,1984,Sevilla FC,Athletic Bilbao,3-0,3,0
11733,1984-09-09,1984,Atletico Madrid,CA Osasuna,3-0,3,0
11734,1984-09-09,1984,Hercules CF,Elche CF,1-0,1,0
11735,1984-09-09,1984,Real Sociedad,CD Malaga,0-1,0,1
11736,1984-09-09,1984,Real Valladolid,Racing Santander,1-0,1,0
11737,1984-09-09,1984,Real Murcia,Real Betis,0-1,0,1
11738,1984-09-09,1984,Valencia CF,Espanyol Barcelona,5-1,5,1
11739,1984-09-09,1984,Sporting Gijon,Real Madrid,1-1,1,1
11740,1984-09-09,1984,FC Barcelona,Real Zaragoza,4-0,4,0
11741,1984-09-23,1984,Athletic Bilbao,Racing Santander,1-0,1,0
11742,1984-09-23,1984,FC Barcelona,Espanyol Barcelona,1-0,1,0
11743,1984-09-23,1984,Hercules CF,CA Osasuna,1-1,1,1
11744,1984-09-23,1984,Sporting Gijon,Elche CF,2-0,2,0
11745,1984-09-23,1984,Real Murcia,CD Malaga,4-0,4,0
11746,1984-09-23,1984,Sevilla FC,Real Madrid,1-0,1,0
11747,1984-09-23,1984,Atletico Madrid,Real Sociedad,2-1,2,1
11748,1984-09-23,1984,Real Valladolid,Real Zaragoza,1-1,1,1
11749,1984-09-23,1984,Valencia CF,Real Betis,0-1,0,1
11750,1984-09-29,1984,Real Sociedad,Hercules CF,4-0,4,0
11751,1984-09-29,1984,Real Betis,FC Barcelona,1-2,1,2
11752,1984-09-30,1984,CD Malaga,Atletico Madrid,1-0,1,0
11753,1984-09-30,1984,Espanyol Barcelona,Real Valladolid,2-2,2,2
11754,1984-09-30,1984,Real Madrid,Racing Santander,3-0,3,0
11755,1984-09-30,1984,Elche CF,Sevilla FC,0-0,0,0
11756,1984-09-30,1984,Real Murcia,Valencia CF,0-3,0,3
11757,1984-09-30,1984,Real Zaragoza,Athletic Bilbao,1-0,1,0
11758,1984-09-30,1984,CA Osasuna,Sporting Gijon,0-0,0,0
11759,1984-10-07,1984,Sporting Gijon,Espanyol Barcelona,1-0,1,0
11760,1984-10-07,1984,Racing Santander,CD Malaga,2-0,2,0
11761,1984-10-07,1984,Atletico Madrid,Real Murcia,2-1,2,1
11762,1984-10-07,1984,FC Barcelona,CA Osasuna,2-0,2,0
11763,1984-10-07,1984,Real Valladolid,Elche CF,1-2,1,2
