,Date,Season,home,visitor,FT,hgoal,vgoal
1115,1937-07-01,1936,RC Roubaix,FC Sochaux,2-2,2,2
1116,1937-07-01,1936,FC Sete,Olympique Lillois Lille,3-1,3,1
1117,1937-07-01,1936,Red Star Olympique,FC Antibes,0-1,0,1
1118,1937-07-01,1936,Olympique Marseille,FC Metz,4-0,4,0
1119,1937-07-01,1936,RC Strasbourg,US Valenciennes-Anzin,10-0,10,0
1120,1937-07-01,1936,FC Rouen,RC Lens,3-1,3,1
1121,1937-07-01,1936,Racing Club de France,Red Star Olympique,2-1,2,1
1122,1937-07-01,1936,FC Sochaux,FC Sete,0-1,0,1
1123,1937-07-01,1936,Excelsior Roubaix,AS Cannes,2-2,2,2
1124,1937-07-01,1936,FC Antibes,RC Roubaix,5-0,5,0
1125,1937-07-01,1936,Olympique Lillois Lille,SC Fives Lille,2-1,2,1
1126,1937-07-01,1936,FC Metz,Racing Club de France,4-4,4,4
1127,1937-07-01,1936,RC Lens,FC Sochaux,0-2,0,2
1128,1937-07-01,1936,FC Sete,Olympique Marseille,1-1,1,1
1129,1937-07-01,1936,US Valenciennes-Anzin,FC Rouen,1-9,1,9
1130,1937-07-01,1936,SC Fives Lille,Excelsior Roubaix,4-4,4,4
1131,1937-07-01,1936,RC Roubaix,RC Strasbourg,0-2,0,2
1132,1937-07-01,1936,AS Cannes,FC Antibes,2-1,2,1
1133,1937-07-01,1936,Red Star Olympique,Olympique Lillois Lille,3-2,3,2
1134,1937-07-01,1936,FC Sochaux,AS Cannes,1-1,1,1
1135,1937-07-01,1936,Racing Club de France,US Valenciennes-Anzin,0-3,0,3
1136,1937-07-01,1936,RC Strasbourg,Red Star Olympique,9-3,9,3
1137,1937-07-01,1936,Olympique Lillois Lille,RC Lens,3-0,3,0
1138,1937-07-01,1936,FC Antibes,FC Metz,2-0,2,0
1139,1937-07-01,1936,Excelsior Roubaix,FC Sete,2-2,2,2
1140,1937-07-01,1936,FC Rouen,SC Fives Lille,2-2,2,2
1141,1937-07-01,1936,Olympique Marseille,RC Roubaix,5-1,5,1
1142,1938-09-04,1938,FC Antibes,Olympique Lillois Lille,0-3,0,3
1143,1938-09-04,1938,Excelsior Roubaix,Le Havre AC,3-3,3,3
1144,1938-09-04,1938,RC Strasbourg,FC Sete,1-3,1,3
1145,1938-09-04,1938,RC Lens,FC Metz,2-1,2,1
1146,1938-09-04,1938,FC Sochaux,RC Roubaix,3-1,3,1
1147,1938-09-04,1938,Olympique Marseille,Racing Club de France,5-2,5,2
1148,1938-09-04,1938,FC Rouen,AS Cannes,2-1,2,1
1149,1938-09-04,1938,SC Fives Lille,AS Saint-Etienne,3-2,3,2
1150,1938-09-11,1938,AS Cannes,FC Sochaux,0-0,0,0
1151,1938-09-11,1938,RC Roubaix,Olympique Marseille,1-0,1,0
1152,1938-09-11,1938,Racing Club de France,SC Fives Lille,2-2,2,2
1153,1938-09-11,1938,FC Metz,RC Strasbourg,2-1,2,1
1154,1938-09-11,1938,FC Sete,Excelsior Roubaix,4-2,4,2
1155,1938-09-11,1938,Le Havre AC,FC Antibes,2-0,2,0
1156,1938-09-11,1938,Olympique Lillois Lille,RC Lens,2-0,2,0
1157,1938-09-11,1938,AS Saint-Etienne,FC Rouen,2-1,2,1
1158,1938-09-18,1938,FC Antibes,SC Fives Lille,0-3,0,3
1159,1938-09-18,1938,Excelsior Roubaix,FC Rouen,1-1,1,1
1160,1938-09-18,1938,RC Strasbourg,FC Sochaux,2-0,2,0
1161,1938-09-18,1938,RC Lens,Olympique Marseille,2-3,2,3
1162,1938-09-18,1938,FC Sete,FC Metz,6-3,6,3
1163,1938-09-18,1938,Le Havre AC,Racing Club de France,2-1,2,1
1164,1938-09-18,1938,Olympique Lillois Lille,RC Roubaix,2-1,2,1
1165,1938-09-18,1938,AS Saint-Etienne,AS Cannes,2-0,2,0
1166,1938-09-25,1938,Olympique Marseille,Excelsior Roubaix,4-2,4,2
1167,1938-09-25,1938,FC Sochaux,FC Antibes,2-0,2,0
1168,1938-09-25,1938,FC Rouen,RC Lens,3-0,3,0
1169,1938-09-25,1938,SC Fives Lille,RC Strasbourg,2-0,2,0
1170,1938-09-25,1938,AS Cannes,Le Havre AC,3-2,3,2
1171,1938-09-25,1938,RC Roubaix,FC Sete,1-0,1,0
1172,1938-09-25,1938,Racing Club de France,AS Saint-Etienne,1-1,1,1
1173,1938-09-25,1938,FC Metz,Olympique Lillois Lille,0-1,0,1
1174,1938-10-02,1938,FC Antibes,FC Rouen,0-0,0,0
1175,1938-10-02,1938,Excelsior Roubaix,FC Sochaux,3-2,3,2
1176,1938-10-02,1938,RC Strasbourg,Olympique Marseille,1-0,1,0
1177,1938-10-02,1938,RC Lens,SC Fives Lille,1-0,1,0
1178,1938-10-02,1938,FC Sete,Racing Club de France,5-0,5,0
1179,1938-10-02,1938,Le Havre AC,RC Roubaix,5-2,5,2
1180,1938-10-02,1938,Olympique Lillois Lille,AS Cannes,0-0,0,0
1181,1938-10-02,1938,AS Saint-Etienne,FC Metz,0-1,0,1
1182,1938-10-09,1938,RC Strasbourg,FC Rouen,5-1,5,1
1183,1938-10-09,1938,Olympique Marseille,FC Antibes,5-2,5,2
1184,1938-10-09,1938,FC Sochaux,RC Lens,0-2,0,2
1185,1938-10-09,1938,SC Fives Lille,Excelsior Roubaix,4-2,4,2
1186,1938-10-09,1938,AS Cannes,FC Sete,3-2,3,2
1187,1938-10-09,1938,RC Roubaix,AS Saint-Etienne,2-2,2,2
1188,1938-10-09,1938,Racing Club de France,Olympique Lillois Lille,2-2,2,2
1189,1938-10-09,1938,Le Havre AC,FC Metz,0-3,0,3
1190,1938-10-16,1938,Excelsior Roubaix,RC Strasbourg,6-1,6,1
1191,1938-10-16,1938,RC Lens,FC Antibes,1-1,1,1
1192,1938-10-16,1938,FC Rouen,FC Sochaux,1-0,1,0
1193,1938-10-16,1938,SC Fives Lille,Olympique Marseille,0-0,0,0
1194,1938-10-16,1938,AS Cannes,Racing Club de France,1-2,1,2
1195,1938-10-16,1938,FC Metz,RC Roubaix,1-0,1,0
1196,1938-10-16,1938,FC Sete,Olympique Lillois Lille,2-2,2,2
1197,1938-10-16,1938,AS Saint-Etienne,Le Havre AC,0-0,0,0
1198,1938-10-23,1938,FC Antibes,RC Strasbourg,1-1,1,1
1199,1938-10-23,1938,RC Lens,Excelsior Roubaix,2-2,2,2
1200,1938-10-23,1938,FC Sochaux,SC Fives Lille,5-2,5,2
1201,1938-10-23,1938,FC Rouen,Olympique Marseille,1-2,1,2
1202,1938-10-23,1938,RC Roubaix,Racing Club de France,0-3,0,3
1203,1938-10-23,1938,FC Metz,AS Cannes,2-1,2,1
1204,1938-10-23,1938,FC Sete,AS Saint-Etienne,2-1,2,1
1205,1938-10-23,1938,Olympique Lillois Lille,Le Havre AC,1-0,1,0
1206,1938-10-30,1938,Excelsior Roubaix,FC Antibes,0-2,0,2
1207,1938-10-30,1938,RC Strasbourg,RC Lens,3-2,3,2
1208,1938-10-30,1938,Olympique Marseille,FC Sochaux,1-0,1,0
1209,1938-10-30,1938,SC Fives Lille,FC Rouen,1-0,1,0
1210,1938-10-30,1938,AS Cannes,RC Roubaix,4-1,4,1
1211,1938-10-30,1938,Racing Club de France,FC Metz,3-2,3,2
1212,1938-10-30,1938,Le Havre AC,FC Sete,2-1,2,1
1213,1938-10-30,1938,AS Saint-Etienne,Olympique Lillois Lille,2-0,2,0
1214,1938-11-06,1938,AS Cannes,RC Lens,2-1,2,1
1215,1938-11-06,1938,RC Roubaix,RC Strasbourg,2-0,2,0
1216,1938-11-06,1938,Racing Club de France,Excelsior Roubaix,3-1,3,1
1217,1938-11-06,1938,FC Metz,FC Antibes,6-0,6,0
1218,1938-11-06,1938,FC Sete,SC Fives Lille,2-0,2,0
1219,1938-11-06,1938,Le Havre AC,FC Rouen,1-1,1,1
1220,1938-11-06,1938,AS Saint-Etienne,Olympique Marseille,1-0,1,0
1221,1938-11-06,1938,Olympique Lillois Lille,FC Sochaux,2-0,2,0
1222,1938-11-11,1938,FC Antibes,AS Cannes,0-0,0,0
1223,1938-11-11,1938,Excelsior Roubaix,AS Saint-Etienne,1-0,1,0
1224,1938-11-11,1938,RC Strasbourg,Olympique Lillois Lille,1-2,1,2
1225,1938-11-11,1938,RC Lens,Le Havre AC,4-2,4,2
1226,1938-11-11,1938,Olympique Marseille,FC Sete,1-1,1,1
1227,1938-11-11,1938,FC Sochaux,FC Metz,0-1,0,1
1228,1938-11-11,1938,FC Rouen,Racing Club de France,3-1,3,1
1229,1938-11-11,1938,SC Fives Lille,RC Roubaix,1-3,1,3
1230,1938-11-13,1938,FC Antibes,FC Sete,0-2,0,2
1231,1938-11-13,1938,Excelsior Roubaix,FC Metz,3-1,3,1
1232,1938-11-13,1938,RC Strasbourg,Racing Club de France,1-1,1,1
1233,1938-11-13,1938,RC Lens,RC Roubaix,3-1,3,1
1234,1938-11-13,1938,Olympique Marseille,AS Cannes,0-1,0,1
1235,1938-11-13,1938,FC Sochaux,AS Saint-Etienne,1-2,1,2
1236,1938-11-13,1938,FC Rouen,Olympique Lillois Lille,0-0,0,0
1237,1938-11-13,1938,SC Fives Lille,Le Havre AC,7-3,7,3
1238,1938-11-20,1938,AS Cannes,SC Fives Lille,1-5,1,5
1239,1938-11-20,1938,RC Roubaix,FC Rouen,1-2,1,2
1240,1938-11-20,1938,Racing Club de France,FC Sochaux,6-1,6,1
1241,1938-11-20,1938,FC Metz,Olympique Marseille,5-1,5,1
1242,1938-11-20,1938,FC Sete,RC Lens,2-2,2,2
1243,1938-11-20,1938,Le Havre AC,RC Strasbourg,2-1,2,1
1244,1938-11-20,1938,Olympique Lillois Lille,Excelsior Roubaix,4-3,4,3
1245,1938-11-20,1938,AS Saint-Etienne,FC Antibes,1-0,1,0
1246,1938-12-11,1938,FC Antibes,RC Roubaix,1-0,1,0
1247,1938-12-11,1938,Excelsior Roubaix,AS Cannes,3-5,3,5
1248,1938-12-11,1938,RC Strasbourg,AS Saint-Etienne,1-1,1,1
1249,1938-12-11,1938,RC Lens,Racing Club de France,1-1,1,1
1250,1938-12-11,1938,Olympique Marseille,Le Havre AC,0-2,0,2
1251,1938-12-11,1938,FC Sochaux,FC Sete,1-1,1,1
1252,1938-12-11,1938,FC Rouen,FC Metz,2-2,2,2
1253,1938-12-11,1938,SC Fives Lille,Olympique Lillois Lille,3-1,3,1
1254,1938-12-25,1938,AS Cannes,RC Strasbourg,1-1,1,1
1255,1938-12-25,1938,RC Roubaix,Excelsior Roubaix,1-1,1,1
1256,1938-12-25,1938,Racing Club de France,FC Antibes,3-0,3,0
1257,1938-12-25,1938,FC Metz,SC Fives Lille,1-3,1,3
1258,1938-12-25,1938,FC Sete,FC Rouen,2-0,2,0
1259,1938-12-25,1938,Le Havre AC,FC Sochaux,2-1,2,1
1260,1938-12-25,1938,Olympique Lillois Lille,Olympique Marseille,0-1,0,1
1261,1938-12-25,1938,AS Saint-Etienne,RC Lens,1-1,1,1
1262,1939-01-01,1938,Olympique Lillois Lille,FC Antibes,2-0,2,0
1263,1939-01-01,1938,Le Havre AC,Excelsior Roubaix,1-3,1,3
1264,1939-01-01,1938,FC Sete,RC Strasbourg,2-0,2,0
1265,1939-01-01,1938,FC Metz,RC Lens,1-1,1,1
1266,1939-01-01,1938,Racing Club de France,Olympique Marseille,1-1,1,1
1267,1939-01-01,1938,RC Roubaix,FC Sochaux,1-4,1,4
1268,1939-01-01,1938,AS Cannes,FC Rouen,2-0,2,0
1269,1939-01-01,1938,AS Saint-Etienne,SC Fives Lille,2-0,2,0
1270,1939-01-15,1938,FC Sochaux,AS Cannes,7-3,7,3
1271,1939-01-15,1938,Olympique Marseille,RC Roubaix,6-0,6,0
1272,1939-01-15,1938,SC Fives Lille,Racing Club de France,0-1,0,1
1273,1939-01-15,1938,RC Strasbourg,FC Metz,0-0,0,0
1274,1939-01-15,1938,Excelsior Roubaix,FC Sete,2-3,2,3
1275,1939-01-15,1938,FC Antibes,Le Havre AC,1-0,1,0
1276,1939-01-15,1938,RC Lens,Olympique Lillois Lille,3-1,3,1
1277,1939-01-15,1938,FC Rouen,AS Saint-Etienne,0-2,0,2
1278,1939-01-29,1938,SC Fives Lille,FC Antibes,4-1,4,1
1279,1939-01-29,1938,FC Rouen,Excelsior Roubaix,2-2,2,2
1280,1939-01-29,1938,FC Sochaux,RC Strasbourg,2-0,2,0
1281,1939-01-29,1938,Olympique Marseille,RC Lens,2-0,2,0
1282,1939-01-29,1938,FC Metz,FC Sete,0-2,0,2
1283,1939-01-29,1938,Racing Club de France,Le Havre AC,3-0,3,0
1284,1939-01-29,1938,RC Roubaix,Olympique Lillois Lille,0-0,0,0
1285,1939-01-29,1938,AS Cannes,AS Saint-Etienne,1-2,1,2
1286,1939-02-12,1938,Excelsior Roubaix,Olympique Marseille,1-2,1,2
1287,1939-02-12,1938,FC Antibes,FC Sochaux,0-0,0,0
1288,1939-02-12,1938,RC Lens,FC Rouen,0-2,0,2
1289,1939-02-12,1938,RC Strasbourg,SC Fives Lille,3-1,3,1
1290,1939-02-12,1938,Le Havre AC,AS Cannes,3-0,3,0
1291,1939-02-12,1938,FC Sete,RC Roubaix,3-1,3,1
1292,1939-02-12,1938,AS Saint-Etienne,Racing Club de France,0-1,0,1
1293,1939-02-12,1938,Olympique Lillois Lille,FC Metz,3-2,3,2
1294,1939-02-26,1938,FC Rouen,FC Antibes,0-1,0,1
1295,1939-02-26,1938,FC Sochaux,Excelsior Roubaix,8-0,8,0
1296,1939-02-26,1938,Olympique Marseille,RC Strasbourg,1-0,1,0
1297,1939-02-26,1938,SC Fives Lille,RC Lens,0-4,0,4
1298,1939-02-26,1938,Racing Club de France,FC Sete,3-0,3,0
1299,1939-02-26,1938,RC Roubaix,Le Havre AC,1-1,1,1
1300,1939-02-26,1938,AS Cannes,Olympique Lillois Lille,1-2,1,2
1301,1939-02-26,1938,FC Metz,AS Saint-Etienne,1-0,1,0
1302,1939-03-05,1938,FC Rouen,RC Strasbourg,1-1,1,1
1303,1939-03-05,1938,FC Antibes,Olympique Marseille,2-2,2,2
1304,1939-03-05,1938,RC Lens,FC Sochaux,2-2,2,2
1305,1939-03-05,1938,Excelsior Roubaix,SC Fives Lille,3-1,3,1
1306,1939-03-05,1938,FC Sete,AS Cannes,3-0,3,0
1307,1939-03-05,1938,Olympique Lillois Lille,Racing Club de France,0-2,0,2
1308,1939-03-05,1938,FC Metz,Le Havre AC,2-1,2,1
1309,1939-03-05,1938,AS Saint-Etienne,RC Roubaix,5-0,5,0
1310,1939-03-12,1938,RC Strasbourg,Excelsior Roubaix,3-1,3,1
1311,1939-03-12,1938,FC Antibes,RC Lens,1-0,1,0
1312,1939-03-12,1938,FC Sochaux,FC Rouen,2-0,2,0
1313,1939-03-12,1938,Olympique Marseille,SC Fives Lille,2-0,2,0
1314,1939-03-12,1938,Racing Club de France,AS Cannes,5-1,5,1
1315,1939-03-12,1938,RC Roubaix,FC Metz,1-2,1,2
1316,1939-03-12,1938,Olympique Lillois Lille,FC Sete,1-0,1,0
1317,1939-03-12,1938,Le Havre AC,AS Saint-Etienne,2-4,2,4
1318,1939-03-19,1938,RC Strasbourg,FC Antibes,2-1,2,1
1319,1939-03-19,1938,Excelsior Roubaix,RC Lens,0-1,0,1
1320,1939-03-19,1938,SC Fives Lille,FC Sochaux,2-4,2,4
1321,1939-03-19,1938,Olympique Marseille,FC Rouen,1-0,1,0
1322,1939-03-19,1938,Racing Club de France,RC Roubaix,1-1,1,1
1323,1939-03-19,1938,AS Cannes,FC Metz,2-1,2,1
1324,1939-03-19,1938,AS Saint-Etienne,FC Sete,3-1,3,1
1325,1939-03-19,1938,Le Havre AC,Olympique Lillois Lille,1-0,1,0
1326,1939-03-26,1938,FC Antibes,Excelsior Roubaix,3-0,3,0
1327,1939-03-26,1938,RC Lens,RC Strasbourg,1-1,1,1
1328,1939-03-26,1938,FC Sochaux,Olympique Marseille,2-0,2,0
1329,1939-03-26,1938,FC Rouen,SC Fives Lille,2-3,2,3
1330,1939-03-26,1938,RC Roubaix,AS Cannes,1-1,1,1
1331,1939-03-26,1938,FC Metz,Racing Club de France,3-0,3,0
1332,1939-03-26,1938,FC Sete,Le Havre AC,3-2,3,2
1333,1939-03-26,1938,Olympique Lillois Lille,AS Saint-Etienne,3-1,3,1
1334,1939-04-02,1938,RC Lens,AS Cannes,6-2,6,2
1335,1939-04-02,1938,RC Strasbourg,RC Roubaix,2-0,2,0
1336,1939-04-02,1938,Excelsior Roubaix,Racing Club de France,6-2,6,2
1337,1939-04-02,1938,FC Antibes,FC Metz,1-1,1,1
1338,1939-04-02,1938,SC Fives Lille,FC Sete,1-3,1,3
1339,1939-04-02,1938,FC Rouen,Le Havre AC,1-4,1,4
1340,1939-04-02,1938,FC Sochaux,Olympique Lillois Lille,4-1,4,1
1341,1939-04-02,1938,Olympique Marseille,AS Saint-Etienne,3-1,3,1
1342,1939-04-08,1938,AS Cannes,FC Antibes,3-0,3,0
1343,1939-04-08,1938,AS Saint-Etienne,Excelsior Roubaix,2-2,2,2
1344,1939-04-08,1938,Olympique Lillois Lille,RC Strasbourg,0-1,0,1
1345,1939-04-08,1938,Le Havre AC,RC Lens,2-2,2,2
1346,1939-04-08,1938,FC Sete,Olympique Marseille,1-2,1,2
1347,1939-04-08,1938,FC Metz,FC Sochaux,0-3,0,3
1348,1939-04-08,1938,Racing Club de France,FC Rouen,3-0,3,0
1349,1939-04-08,1938,RC Roubaix,SC Fives Lille,3-3,3,3
1350,1939-04-10,1938,FC Sete,FC Antibes,4-0,4,0
1351,1939-04-10,1938,FC Metz,Excelsior Roubaix,1-1,1,1
1352,1939-04-10,1938,Racing Club de France,RC Strasbourg,3-2,3,2
1353,1939-04-10,1938,RC Roubaix,RC Lens,1-5,1,5
1354,1939-04-10,1938,AS Cannes,Olympique Marseille,2-4,2,4
1355,1939-04-10,1938,AS Saint-Etienne,FC Sochaux,2-1,2,1
1356,1939-04-10,1938,Olympique Lillois Lille,FC Rouen,5-3,5,3
1357,1939-04-10,1938,Le Havre AC,SC Fives Lille,0-0,0,0
1358,1939-04-16,1938,SC Fives Lille,AS Cannes,3-1,3,1
1359,1939-04-16,1938,FC Rouen,RC Roubaix,0-0,0,0
1360,1939-04-16,1938,FC Sochaux,Racing Club de France,1-0,1,0
1361,1939-04-16,1938,Olympique Marseille,FC Metz,5-1,5,1
1362,1939-04-16,1938,RC Lens,FC Sete,1-2,1,2
1363,1939-04-16,1938,RC Strasbourg,Le Havre AC,3-1,3,1
1364,1939-04-16,1938,Excelsior Roubaix,Olympique Lillois Lille,1-1,1,1
1365,1939-04-16,1938,FC Antibes,AS Saint-Etienne,0-4,0,4
1366,1939-04-30,1938,RC Roubaix,FC Antibes,2-2,2,2
1367,1939-04-30,1938,AS Cannes,Excelsior Roubaix,2-1,2,1
1368,1939-04-30,1938,AS Saint-Etienne,RC Strasbourg,0-0,0,0
1369,1939-04-30,1938,Racing Club de France,RC Lens,1-0,1,0
1370,1939-04-30,1938,Le Havre AC,Olympique Marseille,2-0,2,0
1371,1939-04-30,1938,FC Sete,FC Sochaux,2-1,2,1
1372,1939-04-30,1938,FC Metz,FC Rouen,2-2,2,2
1373,1939-04-30,1938,Olympique Lillois Lille,SC Fives Lille,1-2,1,2
1374,1939-05-07,1938,RC Strasbourg,AS Cannes,1-3,1,3
1375,1939-05-07,1938,Excelsior Roubaix,RC Roubaix,4-2,4,2
1376,1939-05-07,1938,FC Antibes,Racing Club de France,1-1,1,1
1377,1939-05-07,1938,SC Fives Lille,FC Metz,1-1,1,1
1378,1939-05-07,1938,FC Rouen,FC Sete,0-1,0,1
1379,1939-05-07,1938,FC Sochaux,Le Havre AC,8-0,8,0
1380,1939-05-07,1938,Olympique Marseille,Olympique Lillois Lille,2-0,2,0
1381,1939-05-07,1938,RC Lens,AS Saint-Etienne,1-0,1,0
1382,1945-08-26,1945,RC Lens,FC Sete,5-1,5,1
1383,1945-08-26,1945,AS Saint-Etienne,RC Roubaix,1-3,1,3
1384,1945-08-26,1945,Lille OSC,AS Cannes,5-1,5,1
1385,1945-08-26,1945,Stade Rennes,FC Rouen,2-0,2,0
1386,1945-08-26,1945,Racing Club de France,Olympique Marseille,2-6,2,6
1387,1945-08-26,1945,Red Star Olympique,FC Metz,2-3,2,3
1388,1945-08-26,1945,Le Havre AC,Stade Reims,2-3,2,3
1389,1945-08-26,1945,FC Sochaux,Olympique Lyon,1-3,1,3
1390,1945-08-26,1945,Girondins Bordeaux,RC Strasbourg,4-3,4,3
1391,1945-09-02,1945,RC Roubaix,FC Sochaux,2-2,2,2
1392,1945-09-02,1945,FC Rouen,Racing Club de France,2-0,2,0
1393,1945-09-02,1945,RC Strasbourg,Stade Rennes,1-1,1,1
1394,1945-09-02,1945,Girondins Bordeaux,FC Sete,0-3,0,3
1395,1945-09-02,1945,Stade Reims,RC Lens,1-2,1,2
1396,1945-09-02,1945,Red Star Olympique,Le Havre AC,3-0,3,0
1397,1945-09-02,1945,AS Saint-Etienne,Olympique Marseille,2-4,2,4
1398,1945-09-02,1945,AS Cannes,FC Metz,0-1,0,1
1399,1945-09-02,1945,Olympique Lyon,Lille OSC,1-2,1,2
1400,1945-09-09,1945,FC Sochaux,Olympique Marseille,1-0,1,0
1401,1945-09-09,1945,RC Roubaix,Olympique Lyon,5-0,5,0
1402,1945-09-09,1945,FC Metz,Lille OSC,0-3,0,3
1403,1945-09-09,1945,Le Havre AC,AS Cannes,1-2,1,2
1404,1945-09-09,1945,RC Lens,Red Star Olympique,1-1,1,1
1405,1945-09-09,1945,Girondins Bordeaux,Stade Reims,5-1,5,1
1406,1945-09-09,1945,Stade Rennes,FC Sete,3-3,3,3
1407,1945-09-09,1945,Racing Club de France,RC Strasbourg,2-1,2,1
1408,1945-09-09,1945,AS Saint-Etienne,FC Rouen,3-1,3,1
1409,1945-09-16,1945,Lille OSC,Le Havre AC,1-0,1,0
1410,1945-09-16,1945,Olympique Marseille,RC Roubaix,0-2,0,2
1411,1945-09-16,1945,FC Rouen,FC Sochaux,1-1,1,1
1412,1945-09-16,1945,RC Strasbourg,AS Saint-Etienne,3-2,3,2
1413,1945-09-16,1945,FC Sete,Racing Club de France,3-2,3,2
1414,1945-09-16,1945,Stade Reims,Stade Rennes,5-0,5,0
1415,1945-09-16,1945,Red Star Olympique,Girondins Bordeaux,4-2,4,2
1416,1945-09-16,1945,AS Cannes,RC Lens,1-0,1,0
1417,1945-09-16,1945,Olympique Lyon,FC Metz,2-0,2,0
1418,1945-09-23,1945,FC Sochaux,RC Strasbourg,4-2,4,2
1419,1945-09-23,1945,RC Roubaix,FC Rouen,0-0,0,0
1420,1945-09-23,1945,Olympique Marseille,Olympique Lyon,1-1,1,1
1421,1945-09-23,1945,Le Havre AC,FC Metz,3-0,3,0
1422,1945-09-23,1945,RC Lens,Lille OSC,3-1,3,1
1423,1945-09-23,1945,Girondins Bordeaux,AS Cannes,4-1,4,1
1424,1945-09-23,1945,Stade Rennes,Red Star Olympique,1-0,1,0
1425,1945-09-23,1945,Racing Club de France,Stade Reims,2-1,2,1
1426,1945-09-23,1945,AS Saint-Etienne,FC Sete,6-2,6,2
1427,1945-09-30,1945,Lille OSC,Girondins Bordeaux,5-0,5,0
1428,1945-09-30,1945,FC Metz,RC Lens,2-3,2,3
1429,1945-09-30,1945,FC Rouen,Olympique Marseille,6-0,6,0
1430,1945-09-30,1945,RC Strasbourg,RC Roubaix,2-1,2,1
1431,1945-09-30,1945,FC Sete,FC Sochaux,4-0,4,0
1432,1945-09-30,1945,Stade Reims,AS Saint-Etienne,1-3,1,3
1433,1945-09-30,1945,Red Star Olympique,Racing Club de France,0-1,0,1
1434,1945-09-30,1945,AS Cannes,Stade Rennes,2-2,2,2
1435,1945-09-30,1945,Olympique Lyon,Le Havre AC,1-0,1,0
1436,1945-10-07,1945,FC Sochaux,Stade Reims,1-1,1,1
1437,1945-10-07,1945,RC Roubaix,FC Sete,3-1,3,1
1438,1945-10-07,1945,Olympique Marseille,RC Strasbourg,5-0,5,0
1439,1945-10-07,1945,FC Rouen,Olympique Lyon,2-1,2,1
1440,1945-10-07,1945,RC Lens,Le Havre AC,7-1,7,1
1441,1945-10-07,1945,Girondins Bordeaux,FC Metz,8-0,8,0
1442,1945-10-07,1945,Stade Rennes,Lille OSC,1-4,1,4
1443,1945-10-07,1945,Racing Club de France,AS Cannes,0-3,0,3
1444,1945-10-07,1945,AS Saint-Etienne,Red Star Olympique,3-2,3,2
1445,1945-10-14,1945,Lille OSC,Racing Club de France,0-1,0,1
1446,1945-10-14,1945,FC Metz,Stade Rennes,0-1,0,1
1447,1945-10-14,1945,Le Havre AC,Girondins Bordeaux,3-2,3,2
1448,1945-10-14,1945,RC Strasbourg,FC Rouen,0-1,0,1
1449,1945-10-14,1945,FC Sete,Olympique Marseille,2-3,2,3
1450,1945-10-14,1945,Stade Reims,RC Roubaix,1-1,1,1
1451,1945-10-14,1945,Red Star Olympique,FC Sochaux,4-1,4,1
1452,1945-10-14,1945,AS Cannes,AS Saint-Etienne,1-4,1,4
1453,1945-10-14,1945,Olympique Lyon,RC Lens,2-0,2,0
1454,1945-10-21,1945,FC Sochaux,AS Cannes,2-2,2,2
1455,1945-10-21,1945,RC Roubaix,Red Star Olympique,3-5,3,5
1456,1945-10-21,1945,Olympique Marseille,Stade Reims,3-5,3,5
1457,1945-10-21,1945,FC Rouen,FC Sete,0-3,0,3
1458,1945-10-21,1945,RC Strasbourg,Olympique Lyon,3-2,3,2
1459,1945-10-21,1945,Girondins Bordeaux,RC Lens,2-2,2,2
1460,1945-10-21,1945,Stade Rennes,Le Havre AC,0-1,0,1
1461,1945-10-21,1945,Racing Club de France,FC Metz,2-0,2,0
1462,1945-10-21,1945,AS Saint-Etienne,Lille OSC,3-1,3,1
1463,1945-10-28,1945,Lille OSC,FC Sochaux,3-1,3,1
1464,1945-10-28,1945,FC Metz,AS Saint-Etienne,0-3,0,3
1465,1945-10-28,1945,Le Havre AC,Racing Club de France,3-5,3,5
1466,1945-10-28,1945,RC Lens,Stade Rennes,2-2,2,2
1467,1945-10-28,1945,FC Sete,RC Strasbourg,0-1,0,1
1468,1945-10-28,1945,Stade Reims,FC Rouen,4-1,4,1
1469,1945-10-28,1945,Red Star Olympique,Olympique Marseille,2-2,2,2
1470,1945-10-28,1945,AS Cannes,RC Roubaix,1-1,1,1
1471,1945-10-28,1945,Olympique Lyon,Girondins Bordeaux,0-0,0,0
1472,1945-11-04,1945,FC Sochaux,FC Metz,0-0,0,0
1473,1945-11-04,1945,RC Roubaix,Lille OSC,1-1,1,1
1474,1945-11-04,1945,Olympique Marseille,AS Cannes,6-1,6,1
1475,1945-11-04,1945,FC Rouen,Red Star Olympique,1-1,1,1
1476,1945-11-04,1945,RC Strasbourg,Stade Reims,3-1,3,1
1477,1945-11-04,1945,FC Sete,Olympique Lyon,6-2,6,2
1478,1945-11-04,1945,Stade Rennes,Girondins Bordeaux,4-2,4,2
1479,1945-11-04,1945,Racing Club de France,RC Lens,2-0,2,0
1480,1945-11-04,1945,AS Saint-Etienne,Le Havre AC,5-1,5,1
1481,1945-11-11,1945,Girondins Bordeaux,Racing Club de France,3-1,3,1
1482,1945-11-11,1945,AS Cannes,FC Rouen,3-1,3,1
1483,1945-11-11,1945,Le Havre AC,FC Sochaux,1-0,1,0
1484,1945-11-11,1945,RC Lens,AS Saint-Etienne,6-1,6,1
1485,1945-11-11,1945,Lille OSC,Olympique Marseille,4-4,4,4
1486,1945-11-11,1945,Olympique Lyon,Stade Rennes,3-5,3,5
1487,1945-11-11,1945,FC Metz,RC Roubaix,4-2,4,2
