,Date,Season,home,visitor,FT,hgoal,vgoal
6827,1987-01-04,1986,Sampdoria,AS Roma,0-0,0,0
6828,1987-01-04,1986,Como Calcio,AC Milan,0-1,0,1
6829,1987-01-04,1986,Juventus,Hellas Verona,2-1,2,1
6830,1987-01-04,1986,US Avellino,Empoli FC,0-1,0,1
6831,1987-01-04,1986,Ascoli Calcio,Brescia Calcio,0-0,0,0
6832,1987-01-11,1986,Empoli FC,Como Calcio,0-0,0,0
6833,1987-01-11,1986,Hellas Verona,Inter,2-1,2,1
6834,1987-01-11,1986,Torino FC,Sampdoria,2-0,2,0
6835,1987-01-11,1986,AS Roma,US Avellino,3-0,3,0
6836,1987-01-11,1986,AC Milan,Udinese Calcio,0-0,0,0
6837,1987-01-11,1986,Brescia Calcio,Juventus,0-0,0,0
6838,1987-01-11,1986,Atalanta,ACF Fiorentina,2-0,2,0
6839,1987-01-11,1986,SSC Napoli,Ascoli Calcio,3-0,3,0
6840,1987-01-18,1986,Juventus,Udinese Calcio,2-1,2,1
6841,1987-01-18,1986,Como Calcio,AS Roma,0-0,0,0
6842,1987-01-18,1986,Hellas Verona,Torino FC,2-1,2,1
6843,1987-01-18,1986,SSC Napoli,Brescia Calcio,2-1,2,1
6844,1987-01-18,1986,Atalanta,Sampdoria,1-0,1,0
6845,1987-01-18,1986,Ascoli Calcio,AC Milan,1-0,1,0
6846,1987-01-18,1986,Inter,Empoli FC,2-1,2,1
6847,1987-01-18,1986,ACF Fiorentina,US Avellino,2-0,2,0
6848,1987-02-01,1986,Empoli FC,Ascoli Calcio,1-0,1,0
6849,1987-02-01,1986,Udinese Calcio,SSC Napoli,0-3,0,3
6850,1987-02-01,1986,Torino FC,Como Calcio,1-0,1,0
6851,1987-02-01,1986,Sampdoria,ACF Fiorentina,3-1,3,1
6852,1987-02-01,1986,AC Milan,Hellas Verona,1-0,1,0
6853,1987-02-01,1986,Brescia Calcio,Inter,0-1,0,1
6854,1987-02-01,1986,US Avellino,Juventus,1-1,1,1
6855,1987-02-01,1986,AS Roma,Atalanta,4-2,4,2
6856,1987-02-08,1986,SSC Napoli,US Avellino,3-0,3,0
6857,1987-02-08,1986,Inter,Udinese Calcio,2-0,2,0
6858,1987-02-08,1986,Hellas Verona,AS Roma,0-1,0,1
6859,1987-02-08,1986,Juventus,Empoli FC,3-0,3,0
6860,1987-02-08,1986,Como Calcio,Sampdoria,0-0,0,0
6861,1987-02-08,1986,Atalanta,AC Milan,1-2,1,2
6862,1987-02-08,1986,ACF Fiorentina,Brescia Calcio,4-3,4,3
6863,1987-02-08,1986,Ascoli Calcio,Torino FC,1-1,1,1
6864,1987-02-22,1986,Empoli FC,Atalanta,0-0,0,0
6865,1987-02-22,1986,Udinese Calcio,ACF Fiorentina,1-1,1,1
6866,1987-02-22,1986,Torino FC,SSC Napoli,0-1,0,1
6867,1987-02-22,1986,Sampdoria,Hellas Verona,0-0,0,0
6868,1987-02-22,1986,AC Milan,Juventus,1-1,1,1
6869,1987-02-22,1986,Brescia Calcio,Como Calcio,2-0,2,0
6870,1987-02-22,1986,US Avellino,Ascoli Calcio,0-0,0,0
6871,1987-02-22,1986,AS Roma,Inter,1-0,1,0
6872,1987-03-01,1986,Inter,AC Milan,1-2,1,2
6873,1987-03-01,1986,SSC Napoli,Sampdoria,1-1,1,1
6874,1987-03-01,1986,Hellas Verona,Udinese Calcio,3-1,3,1
6875,1987-03-01,1986,Juventus,ACF Fiorentina,1-0,1,0
6876,1987-03-01,1986,Como Calcio,US Avellino,1-2,1,2
6877,1987-03-01,1986,Brescia Calcio,AS Roma,1-1,1,1
6878,1987-03-01,1986,Ascoli Calcio,Atalanta,2-1,2,1
6879,1987-03-01,1986,Empoli FC,Torino FC,2-0,2,0
6880,1987-03-08,1986,Sampdoria,Inter,3-1,3,1
6881,1987-03-08,1986,Atalanta,SSC Napoli,0-1,0,1
6882,1987-03-08,1986,Udinese Calcio,Brescia Calcio,1-0,1,0
6883,1987-03-08,1986,AS Roma,Torino FC,1-0,1,0
6884,1987-03-08,1986,AC Milan,Empoli FC,1-0,1,0
6885,1987-03-08,1986,Juventus,Ascoli Calcio,2-2,2,2
6886,1987-03-08,1986,ACF Fiorentina,Como Calcio,1-2,1,2
6887,1987-03-08,1986,US Avellino,Hellas Verona,1-1,1,1
6888,1987-03-15,1986,Hellas Verona,ACF Fiorentina,2-2,2,2
6889,1987-03-15,1986,Como Calcio,Ascoli Calcio,0-0,0,0
6890,1987-03-15,1986,Empoli FC,Sampdoria,0-0,0,0
6891,1987-03-15,1986,Inter,Juventus,2-1,2,1
6892,1987-03-15,1986,SSC Napoli,AS Roma,0-0,0,0
6893,1987-03-15,1986,Torino FC,Atalanta,0-0,0,0
6894,1987-03-15,1986,Udinese Calcio,US Avellino,2-6,2,6
6895,1987-03-15,1986,Brescia Calcio,AC Milan,1-0,1,0
6896,1987-03-22,1986,Inter,SSC Napoli,1-0,1,0
6897,1987-03-22,1986,AS Roma,Empoli FC,2-1,2,1
6898,1987-03-22,1986,Juventus,Como Calcio,1-0,1,0
6899,1987-03-22,1986,Sampdoria,Brescia Calcio,2-0,2,0
6900,1987-03-22,1986,US Avellino,Torino FC,0-0,0,0
6901,1987-03-22,1986,Ascoli Calcio,Udinese Calcio,1-0,1,0
6902,1987-03-22,1986,Atalanta,Hellas Verona,1-0,1,0
6903,1987-03-22,1986,ACF Fiorentina,AC Milan,2-2,2,2
6904,1987-03-29,1986,ACF Fiorentina,Ascoli Calcio,2-1,2,1
6905,1987-03-29,1986,Hellas Verona,Empoli FC,1-0,1,0
6906,1987-03-29,1986,Udinese Calcio,AS Roma,2-1,2,1
6907,1987-03-29,1986,Torino FC,Inter,0-0,0,0
6908,1987-03-29,1986,AC Milan,Sampdoria,0-2,0,2
6909,1987-03-29,1986,Como Calcio,Atalanta,2-1,2,1
6910,1987-03-29,1986,Brescia Calcio,US Avellino,2-0,2,0
6911,1987-03-29,1986,SSC Napoli,Juventus,2-1,2,1
6912,1987-04-05,1986,AS Roma,ACF Fiorentina,1-1,1,1
6913,1987-04-05,1986,US Avellino,AC Milan,2-1,2,1
6914,1987-04-05,1986,Torino FC,Brescia Calcio,2-2,2,2
6915,1987-04-05,1986,Sampdoria,Udinese Calcio,0-0,0,0
6916,1987-04-05,1986,Atalanta,Juventus,0-0,0,0
6917,1987-04-05,1986,Ascoli Calcio,Hellas Verona,0-1,0,1
6918,1987-04-05,1986,Inter,Como Calcio,1-0,1,0
6919,1987-04-05,1986,Empoli FC,SSC Napoli,0-0,0,0
6920,1987-04-12,1986,Brescia Calcio,Atalanta,1-0,1,0
6921,1987-04-12,1986,Hellas Verona,SSC Napoli,3-0,3,0
6922,1987-04-12,1986,Udinese Calcio,Como Calcio,0-0,0,0
6923,1987-04-12,1986,AC Milan,Torino FC,1-0,1,0
6924,1987-04-12,1986,ACF Fiorentina,Empoli FC,1-1,1,1
6925,1987-04-12,1986,US Avellino,Inter,0-1,0,1
6926,1987-04-12,1986,Ascoli Calcio,Sampdoria,0-1,0,1
6927,1987-04-12,1986,Juventus,AS Roma,2-0,2,0
6928,1987-04-26,1986,Empoli FC,Brescia Calcio,0-0,0,0
6929,1987-04-26,1986,AS Roma,Ascoli Calcio,1-1,1,1
6930,1987-04-26,1986,Torino FC,Juventus,1-1,1,1
6931,1987-04-26,1986,Sampdoria,US Avellino,2-2,2,2
6932,1987-04-26,1986,SSC Napoli,AC Milan,2-1,2,1
6933,1987-04-26,1986,Como Calcio,Hellas Verona,1-1,1,1
6934,1987-04-26,1986,Atalanta,Udinese Calcio,4-2,4,2
6935,1987-04-26,1986,Inter,ACF Fiorentina,1-0,1,0
6936,1987-05-03,1986,Como Calcio,SSC Napoli,1-1,1,1
6937,1987-05-03,1986,Hellas Verona,Brescia Calcio,4-1,4,1
6938,1987-05-03,1986,Udinese Calcio,Empoli FC,3-0,3,0
6939,1987-05-03,1986,AC Milan,AS Roma,4-1,4,1
6940,1987-05-03,1986,ACF Fiorentina,Torino FC,0-0,0,0
6941,1987-05-03,1986,US Avellino,Atalanta,2-1,2,1
6942,1987-05-03,1986,Ascoli Calcio,Inter,1-0,1,0
6943,1987-05-03,1986,Juventus,Sampdoria,2-1,2,1
6944,1987-05-10,1986,Empoli FC,US Avellino,0-1,0,1
6945,1987-05-10,1986,Torino FC,Udinese Calcio,3-1,3,1
6946,1987-05-10,1986,AS Roma,Sampdoria,0-3,0,3
6947,1987-05-10,1986,Hellas Verona,Juventus,1-1,1,1
6948,1987-05-10,1986,Brescia Calcio,Ascoli Calcio,1-2,1,2
6949,1987-05-10,1986,Atalanta,Inter,1-0,1,0
6950,1987-05-10,1986,SSC Napoli,ACF Fiorentina,1-1,1,1
6951,1987-05-10,1986,AC Milan,Como Calcio,0-0,0,0
6952,1987-05-17,1986,Como Calcio,Empoli FC,0-1,0,1
6953,1987-05-17,1986,Udinese Calcio,AC Milan,0-0,0,0
6954,1987-05-17,1986,Sampdoria,Torino FC,3-0,3,0
6955,1987-05-17,1986,Juventus,Brescia Calcio,3-2,3,2
6956,1987-05-17,1986,ACF Fiorentina,Atalanta,1-0,1,0
6957,1987-05-17,1986,US Avellino,AS Roma,2-1,2,1
6958,1987-05-17,1986,Ascoli Calcio,SSC Napoli,1-1,1,1
6959,1987-05-17,1986,Inter,Hellas Verona,0-0,0,0
6960,1987-09-13,1987,Inter,Pescara Calcio,0-2,0,2
6961,1987-09-13,1987,Pisa SC,AC Milan,1-3,1,3
6962,1987-09-13,1987,Sampdoria,Empoli FC,2-0,2,0
6963,1987-09-13,1987,Juventus,Como Calcio,1-0,1,0
6964,1987-09-13,1987,AC Cesena,SSC Napoli,0-1,0,1
6965,1987-09-13,1987,US Avellino,Torino FC,2-1,2,1
6966,1987-09-13,1987,Ascoli Calcio,AS Roma,1-1,1,1
6967,1987-09-13,1987,ACF Fiorentina,Hellas Verona,0-0,0,0
6968,1987-09-20,1987,AC Milan,ACF Fiorentina,0-2,0,2
6969,1987-09-20,1987,Hellas Verona,US Avellino,4-1,4,1
6970,1987-09-20,1987,Torino FC,Sampdoria,4-1,4,1
6971,1987-09-20,1987,AS Roma,AC Cesena,2-0,2,0
6972,1987-09-20,1987,SSC Napoli,Ascoli Calcio,2-1,2,1
6973,1987-09-20,1987,Empoli FC,Juventus,1-0,1,0
6974,1987-09-20,1987,Como Calcio,Inter,1-2,1,2
6975,1987-09-20,1987,Pescara Calcio,Pisa SC,2-1,2,1
6976,1987-09-27,1987,Juventus,Pescara Calcio,3-1,3,1
6977,1987-09-27,1987,AC Cesena,AC Milan,0-0,0,0
6978,1987-09-27,1987,Sampdoria,Hellas Verona,3-1,3,1
6979,1987-09-27,1987,Pisa SC,SSC Napoli,0-2,0,2
6980,1987-09-27,1987,US Avellino,AS Roma,2-3,2,3
6981,1987-09-27,1987,Ascoli Calcio,Torino FC,3-0,3,0
6982,1987-09-27,1987,Inter,Empoli FC,2-0,2,0
6983,1987-09-27,1987,ACF Fiorentina,Como Calcio,1-1,1,1
6984,1987-10-04,1987,Empoli FC,ACF Fiorentina,0-0,0,0
6985,1987-10-04,1987,Pescara Calcio,AC Cesena,1-0,1,0
6986,1987-10-04,1987,AC Milan,Ascoli Calcio,2-0,2,0
6987,1987-10-04,1987,Hellas Verona,Juventus,2-1,2,1
6988,1987-10-04,1987,AS Roma,Pisa SC,1-0,1,0
6989,1987-10-04,1987,Como Calcio,Sampdoria,0-1,0,1
6990,1987-10-04,1987,US Avellino,SSC Napoli,0-1,0,1
6991,1987-10-04,1987,Torino FC,Inter,1-1,1,1
6992,1987-10-11,1987,Sampdoria,AC Milan,1-1,1,1
6993,1987-10-11,1987,Pisa SC,Como Calcio,1-1,1,1
6994,1987-10-11,1987,Juventus,AS Roma,1-0,1,0
6995,1987-10-11,1987,SSC Napoli,Pescara Calcio,6-0,6,0
6996,1987-10-11,1987,ACF Fiorentina,US Avellino,2-1,2,1
6997,1987-10-11,1987,Inter,Hellas Verona,1-1,1,1
6998,1987-10-11,1987,AC Cesena,Torino FC,0-0,0,0
6999,1987-10-11,1987,Ascoli Calcio,Empoli FC,2-0,2,0
7000,1987-10-25,1987,Empoli FC,Pisa SC,0-1,0,1
7001,1987-10-25,1987,Hellas Verona,AC Milan,0-1,0,1
7002,1987-10-25,1987,Torino FC,ACF Fiorentina,2-1,2,1
7003,1987-10-25,1987,AS Roma,SSC Napoli,1-1,1,1
7004,1987-10-25,1987,Inter,Juventus,2-1,2,1
7005,1987-10-25,1987,Como Calcio,Ascoli Calcio,3-1,3,1
7006,1987-10-25,1987,US Avellino,AC Cesena,1-1,1,1
7007,1987-10-25,1987,Pescara Calcio,Sampdoria,0-0,0,0
7008,1987-11-01,1987,SSC Napoli,Empoli FC,2-1,2,1
7009,1987-11-01,1987,AS Roma,Como Calcio,3-1,3,1
7010,1987-11-01,1987,Sampdoria,AC Cesena,4-1,4,1
7011,1987-11-01,1987,Pisa SC,Inter,2-1,2,1
7012,1987-11-01,1987,Juventus,US Avellino,3-0,3,0
7013,1987-11-01,1987,ACF Fiorentina,Pescara Calcio,4-0,4,0
7014,1987-11-01,1987,Ascoli Calcio,Hellas Verona,1-1,1,1
7015,1987-11-01,1987,AC Milan,Torino FC,0-0,0,0
7016,1987-11-08,1987,Pisa SC,Juventus,1-2,1,2
7017,1987-11-08,1987,US Avellino,Sampdoria,1-2,1,2
7018,1987-11-08,1987,Torino FC,Hellas Verona,1-1,1,1
7019,1987-11-08,1987,Pescara Calcio,AC Milan,0-2,0,2
7020,1987-11-08,1987,Inter,Ascoli Calcio,2-2,2,2
7021,1987-11-08,1987,Empoli FC,AS Roma,2-1,2,1
7022,1987-11-08,1987,Como Calcio,SSC Napoli,0-0,0,0
7023,1987-11-08,1987,AC Cesena,ACF Fiorentina,1-0,1,0
7024,1987-11-22,1987,Como Calcio,Empoli FC,3-2,3,2
7025,1987-11-22,1987,ACF Fiorentina,Sampdoria,1-1,1,1
7026,1987-11-22,1987,Juventus,AC Cesena,0-2,0,2
7027,1987-11-22,1987,AC Milan,US Avellino,3-0,3,0
7028,1987-11-22,1987,SSC Napoli,Torino FC,3-1,3,1
7029,1987-11-22,1987,AS Roma,Inter,3-2,3,2
7030,1987-11-22,1987,Hellas Verona,Pescara Calcio,2-0,2,0
7031,1987-11-22,1987,Ascoli Calcio,Pisa SC,2-2,2,2
7032,1987-11-29,1987,Sampdoria,AS Roma,0-0,0,0
7033,1987-11-29,1987,Juventus,Ascoli Calcio,1-0,1,0
7034,1987-11-29,1987,Pisa SC,ACF Fiorentina,2-1,2,1
7035,1987-11-29,1987,Pescara Calcio,Torino FC,2-2,2,2
7036,1987-11-29,1987,Empoli FC,AC Milan,0-0,0,0
7037,1987-11-29,1987,AC Cesena,Hellas Verona,1-0,1,0
7038,1987-11-29,1987,US Avellino,Como Calcio,1-1,1,1
7039,1987-11-29,1987,Inter,SSC Napoli,1-1,1,1
7040,1987-12-13,1987,AC Milan,AS Roma,0-2,0,2
7041,1987-12-13,1987,Hellas Verona,Pisa SC,0-0,0,0
7042,1987-12-13,1987,Torino FC,Empoli FC,0-1,0,1
7043,1987-12-13,1987,Sampdoria,Ascoli Calcio,2-0,2,0
7044,1987-12-13,1987,SSC Napoli,Juventus,2-1,2,1
7045,1987-12-13,1987,ACF Fiorentina,Inter,1-2,1,2
7046,1987-12-13,1987,AC Cesena,Como Calcio,3-0,3,0
7047,1987-12-13,1987,Pescara Calcio,US Avellino,2-0,2,0
7048,1987-12-20,1987,SSC Napoli,Hellas Verona,4-1,4,1
7049,1987-12-20,1987,Empoli FC,AC Cesena,2-2,2,2
7050,1987-12-20,1987,AS Roma,Pescara Calcio,5-1,5,1
7051,1987-12-20,1987,Pisa SC,US Avellino,0-0,0,0
7052,1987-12-20,1987,Como Calcio,Torino FC,0-0,0,0
7053,1987-12-20,1987,Ascoli Calcio,ACF Fiorentina,3-0,3,0
7054,1987-12-20,1987,Juventus,Sampdoria,1-1,1,1
7055,1987-12-20,1987,Inter,AC Milan,0-1,0,1
7056,1988-01-03,1987,ACF Fiorentina,AS Roma,1-0,1,0
7057,1988-01-03,1987,Hellas Verona,Empoli FC,1-0,1,0
7058,1988-01-03,1987,Torino FC,Juventus,2-2,2,2
7059,1988-01-03,1987,Sampdoria,Inter,1-1,1,1
7060,1988-01-03,1987,AC Milan,SSC Napoli,4-1,4,1
7061,1988-01-03,1987,AC Cesena,Pisa SC,1-1,1,1
7062,1988-01-03,1987,US Avellino,Ascoli Calcio,1-1,1,1
7063,1988-01-03,1987,Pescara Calcio,Como Calcio,2-0,2,0
7064,1988-01-10,1987,SSC Napoli,ACF Fiorentina,4-0,4,0
7065,1988-01-10,1987,Inter,AC Cesena,2-0,2,0
7066,1988-01-10,1987,Pisa SC,Sampdoria,0-1,0,1
7067,1988-01-10,1987,Juventus,AC Milan,0-1,0,1
7068,1988-01-10,1987,Como Calcio,Hellas Verona,1-1,1,1
7069,1988-01-10,1987,AS Roma,Torino FC,1-1,1,1
7070,1988-01-10,1987,Ascoli Calcio,Pescara Calcio,2-1,2,1
7071,1988-01-10,1987,Empoli FC,US Avellino,0-0,0,0
7072,1988-01-17,1987,Sampdoria,SSC Napoli,0-1,0,1
7073,1988-01-17,1987,Torino FC,Pisa SC,3-1,3,1
7074,1988-01-17,1987,Pescara Calcio,Empoli FC,0-0,0,0
7075,1988-01-17,1987,AC Milan,Como Calcio,5-0,5,0
7076,1988-01-17,1987,ACF Fiorentina,Juventus,1-1,1,1
7077,1988-01-17,1987,AC Cesena,Ascoli Calcio,1-0,1,0
7078,1988-01-17,1987,US Avellino,Inter,1-3,1,3
7079,1988-01-17,1987,Hellas Verona,AS Roma,0-1,0,1
7080,1988-01-24,1987,Hellas Verona,ACF Fiorentina,1-0,1,0
7081,1988-01-24,1987,Como Calcio,Juventus,1-1,1,1
7082,1988-01-24,1987,Empoli FC,Sampdoria,2-2,2,2
7083,1988-01-24,1987,AC Milan,Pisa SC,1-0,1,0
7084,1988-01-24,1987,AS Roma,Ascoli Calcio,3-0,3,0
7085,1988-01-24,1987,Torino FC,US Avellino,0-0,0,0
7086,1988-01-24,1987,SSC Napoli,AC Cesena,2-0,2,0
7087,1988-01-24,1987,Pescara Calcio,Inter,1-1,1,1
7088,1988-01-31,1987,Juventus,Empoli FC,4-0,4,0
7089,1988-01-31,1987,Sampdoria,Torino FC,1-1,1,1
7090,1988-01-31,1987,Pisa SC,Pescara Calcio,2-0,2,0
7091,1988-01-31,1987,ACF Fiorentina,AC Milan,1-1,1,1
7092,1988-01-31,1987,AC Cesena,AS Roma,0-0,0,0
7093,1988-01-31,1987,Ascoli Calcio,SSC Napoli,1-3,1,3
7094,1988-01-31,1987,US Avellino,Hellas Verona,1-0,1,0
7095,1988-01-31,1987,Inter,Como Calcio,1-0,1,0
7096,1988-02-07,1987,SSC Napoli,Pisa SC,2-1,2,1
7097,1988-02-07,1987,Hellas Verona,Sampdoria,3-1,3,1
7098,1988-02-07,1987,Torino FC,Ascoli Calcio,2-1,2,1
7099,1988-02-07,1987,Pescara Calcio,Juventus,2-0,2,0
7100,1988-02-07,1987,AC Milan,AC Cesena,3-0,3,0
7101,1988-02-07,1987,Empoli FC,Inter,1-1,1,1
7102,1988-02-07,1987,Como Calcio,ACF Fiorentina,1-0,1,0
7103,1988-02-07,1987,AS Roma,US Avellino,0-0,0,0
7104,1988-02-14,1987,SSC Napoli,US Avellino,4-0,4,0
7105,1988-02-14,1987,Juventus,Hellas Verona,0-0,0,0
7106,1988-02-14,1987,Sampdoria,Como Calcio,3-0,3,0
7107,1988-02-14,1987,Inter,Torino FC,0-1,0,1
7108,1988-02-14,1987,Ascoli Calcio,AC Milan,1-1,1,1
7109,1988-02-14,1987,ACF Fiorentina,Empoli FC,0-0,0,0
7110,1988-02-14,1987,Pisa SC,AS Roma,1-1,1,1
7111,1988-02-14,1987,AC Cesena,Pescara Calcio,0-1,0,1
7112,1988-02-28,1987,AC Milan,Sampdoria,2-1,2,1
7113,1988-02-28,1987,Torino FC,AC Cesena,2-2,2,2
7114,1988-02-28,1987,Pescara Calcio,SSC Napoli,0-1,0,1
7115,1988-02-28,1987,Hellas Verona,Inter,1-1,1,1
7116,1988-02-28,1987,Empoli FC,Ascoli Calcio,2-0,2,0
7117,1988-02-28,1987,Como Calcio,Pisa SC,0-0,0,0
7118,1988-02-28,1987,US Avellino,ACF Fiorentina,1-1,1,1
7119,1988-02-28,1987,AS Roma,Juventus,2-0,2,0
7120,1988-03-06,1987,AC Milan,Hellas Verona,0-0,0,0
7121,1988-03-06,1987,Pisa SC,Empoli FC,0-0,0,0
7122,1988-03-06,1987,SSC Napoli,AS Roma,1-2,1,2
7123,1988-03-06,1987,Juventus,Inter,1-0,1,0
7124,1988-03-06,1987,ACF Fiorentina,Torino FC,1-0,1,0
7125,1988-03-06,1987,Ascoli Calcio,Como Calcio,0-0,0,0
7126,1988-03-06,1987,Sampdoria,Pescara Calcio,2-1,2,1
7127,1988-03-06,1987,AC Cesena,US Avellino,1-1,1,1
7128,1988-03-13,1987,Pescara Calcio,ACF Fiorentina,1-1,1,1
7129,1988-03-13,1987,Hellas Verona,Ascoli Calcio,2-1,2,1
7130,1988-03-13,1987,Torino FC,AC Milan,1-1,1,1
7131,1988-03-13,1987,Empoli FC,SSC Napoli,0-0,0,0
7132,1988-03-13,1987,Como Calcio,AS Roma,0-1,0,1
7133,1988-03-13,1987,US Avellino,Juventus,1-0,1,0
7134,1988-03-13,1987,AC Cesena,Sampdoria,2-0,2,0
7135,1988-03-13,1987,Inter,Pisa SC,2-1,2,1
7136,1988-03-20,1987,AC Milan,Pescara Calcio,2-0,2,0
7137,1988-03-20,1987,Hellas Verona,Torino FC,0-2,0,2
7138,1988-03-20,1987,Sampdoria,US Avellino,2-0,2,0
7139,1988-03-20,1987,SSC Napoli,Como Calcio,3-0,3,0
7140,1988-03-20,1987,Juventus,Pisa SC,2-1,2,1
7141,1988-03-20,1987,ACF Fiorentina,AC Cesena,3-1,3,1
7142,1988-03-20,1987,Ascoli Calcio,Inter,2-1,2,1
7143,1988-03-20,1987,AS Roma,Empoli FC,1-0,1,0
7144,1988-03-27,1987,Torino FC,SSC Napoli,0-0,0,0
7145,1988-03-27,1987,Pisa SC,Ascoli Calcio,1-1,1,1
7146,1988-03-27,1987,Sampdoria,ACF Fiorentina,1-0,1,0
7147,1988-03-27,1987,Inter,AS Roma,4-2,4,2
7148,1988-03-27,1987,Empoli FC,Como Calcio,1-1,1,1
7149,1988-03-27,1987,US Avellino,AC Milan,0-0,0,0
7150,1988-03-27,1987,AC Cesena,Juventus,0-0,0,0
7151,1988-03-27,1987,Pescara Calcio,Hellas Verona,3-0,3,0
7152,1988-04-10,1987,AC Milan,Empoli FC,1-0,1,0
7153,1988-04-10,1987,Hellas Verona,AC Cesena,0-1,0,1
7154,1988-04-10,1987,Torino FC,Pescara Calcio,2-0,2,0
7155,1988-04-10,1987,SSC Napoli,Inter,1-0,1,0
7156,1988-04-10,1987,ACF Fiorentina,Pisa SC,0-0,0,0
7157,1988-04-10,1987,Como Calcio,US Avellino,0-0,0,0
7158,1988-04-10,1987,Ascoli Calcio,Juventus,1-1,1,1
7159,1988-04-10,1987,AS Roma,Sampdoria,0-2,0,2
7160,1988-04-17,1987,Empoli FC,Torino FC,0-0,0,0
7161,1988-04-17,1987,AS Roma,AC Milan,0-2,0,2
7162,1988-04-17,1987,Pisa SC,Hellas Verona,0-0,0,0
7163,1988-04-17,1987,Como Calcio,AC Cesena,2-0,2,0
7164,1988-04-17,1987,US Avellino,Pescara Calcio,1-1,1,1
7165,1988-04-17,1987,Ascoli Calcio,Sampdoria,1-1,1,1
7166,1988-04-17,1987,Juventus,SSC Napoli,3-1,3,1
7167,1988-04-17,1987,Inter,ACF Fiorentina,3-0,3,0
7168,1988-04-24,1987,AC Milan,Inter,2-0,2,0
7169,1988-04-24,1987,Hellas Verona,SSC Napoli,1-1,1,1
7170,1988-04-24,1987,Torino FC,Como Calcio,1-1,1,1
7171,1988-04-24,1987,Pescara Calcio,AS Roma,0-0,0,0
7172,1988-04-24,1987,ACF Fiorentina,Ascoli Calcio,1-0,1,0
7173,1988-04-24,1987,AC Cesena,Empoli FC,1-1,1,1
7174,1988-04-24,1987,US Avellino,Pisa SC,1-0,1,0
7175,1988-04-24,1987,Sampdoria,Juventus,2-2,2,2
7176,1988-05-01,1987,Como Calcio,Pescara Calcio,2-1,2,1
7177,1988-05-01,1987,SSC Napoli,AC Milan,2-3,2,3
7178,1988-05-01,1987,AS Roma,ACF Fiorentina,2-1,2,1
7179,1988-05-01,1987,Pisa SC,AC Cesena,1-0,1,0
7180,1988-05-01,1987,Ascoli Calcio,US Avellino,2-0,2,0
7181,1988-05-01,1987,Empoli FC,Hellas Verona,1-0,1,0
7182,1988-05-01,1987,Juventus,Torino FC,2-1,2,1
7183,1988-05-01,1987,Inter,Sampdoria,3-1,3,1
7184,1988-05-08,1987,US Avellino,Empoli FC,1-0,1,0
7185,1988-05-08,1987,AC Cesena,Inter,2-2,2,2
7186,1988-05-08,1987,ACF Fiorentina,SSC Napoli,3-2,3,2
7187,1988-05-08,1987,AC Milan,Juventus,0-0,0,0
7188,1988-05-08,1987,Pescara Calcio,Ascoli Calcio,0-0,0,0
7189,1988-05-08,1987,Sampdoria,Pisa SC,0-0,0,0
7190,1988-05-08,1987,Torino FC,AS Roma,2-0,2,0
7191,1988-05-08,1987,Hellas Verona,Como Calcio,0-1,0,1
7192,1988-05-15,1987,Juventus,ACF Fiorentina,1-2,1,2
7193,1988-05-15,1987,AS Roma,Hellas Verona,1-0,1,0
7194,1988-05-15,1987,SSC Napoli,Sampdoria,1-2,1,2
7195,1988-05-15,1987,Inter,US Avellino,1-1,1,1
7196,1988-05-15,1987,Ascoli Calcio,AC Cesena,0-0,0,0
7197,1988-05-15,1987,Empoli FC,Pescara Calcio,3-2,3,2
7198,1988-05-15,1987,Como Calcio,AC Milan,1-1,1,1
7199,1988-05-15,1987,Pisa SC,Torino FC,2-0,2,0
7200,1929-10-06,1929,Juventus,SSC Napoli,3-2,3,2
7201,1929-10-06,1929,Lazio Roma,Bologna FC,3-0,3,0
7202,1929-10-06,1929,US Livorno,Inter,1-2,1,2
7203,1929-10-06,1929,AC Milan,Brescia Calcio,4-1,4,1
7204,1929-10-06,1929,Calcio Padova,Modena FC,1-3,1,3
7205,1929-10-06,1929,Pro Patria,US Cremonese,4-2,4,2
7206,1929-10-06,1929,Pro Vercelli,Genova 1893 Circolo del Calcio,3-3,3,3
7207,1929-10-06,1929,Unione Triestina,Torino FC,0-1,0,1
7208,1929-10-06,1929,US Alessandria 1912,AS Roma,3-1,3,1
7209,1929-10-13,1929,Pro Vercelli,Inter,1-0,1,0
7210,1929-10-13,1929,AS Roma,US Cremonese,9-0,9,0
7211,1929-10-13,1929,SSC Napoli,Brescia Calcio,1-1,1,1
7212,1929-10-13,1929,AC Milan,Modena FC,1-0,1,0
7213,1929-10-13,1929,Genova 1893 Circolo del Calcio,Lazio Roma,2-0,2,0
7214,1929-10-13,1929,US Alessandria 1912,Pro Patria,0-0,0,0
7215,1929-10-13,1929,Bologna FC,Unione Triestina,2-2,2,2
7216,1929-10-13,1929,Torino FC,Calcio Padova,3-1,3,1
7217,1929-10-13,1929,US Livorno,Juventus,1-5,1,5
7218,1929-10-20,1929,Lazio Roma,US Alessandria 1912,0-0,0,0
7219,1929-10-20,1929,Unione Triestina,AS Roma,1-1,1,1
7220,1929-10-20,1929,Torino FC,US Livorno,3-0,3,0
7221,1929-10-20,1929,Pro Patria,Genova 1893 Circolo del Calcio,0-1,0,1
7222,1929-10-20,1929,Modena FC,Pro Vercelli,1-1,1,1
