,Date,Season,home,visitor,FT,hgoal,vgoal
2694,2009-11-08,2009,LA Galaxy,CD Chivas USA,1-0,1,0
2695,2009-11-14,2009,LA Galaxy,Houston Dynamo,0-0,0,0
2696,2009-11-14,2009,Chicago Fire,Real Salt Lake,0-0,0,0
2697,2009-11-22,2009,LA Galaxy,Real Salt Lake,1-1,1,1
2698,2010-03-25,2010,Seattle Sounders,Philadelphia Union,2-0,2,0
2699,2010-03-27,2010,CD Chivas USA,Colorado Rapids,0-1,0,1
2700,2010-03-27,2010,Columbus Crew,Toronto FC,2-0,2,0
2701,2010-03-27,2010,FC Dallas,Houston Dynamo,1-1,1,1
2702,2010-03-27,2010,New York Red Bulls,Chicago Fire,1-0,1,0
2703,2010-03-27,2010,Sporting Kansas City,DC United,4-0,4,0
2704,2010-03-27,2010,San Jose Earthquakes,Real Salt Lake,0-3,0,3
2705,2010-03-28,2010,LA Galaxy,New England Revolution,1-0,1,0
2706,2010-04-01,2010,Houston Dynamo,Real Salt Lake,2-1,2,1
2707,2010-04-02,2010,LA Galaxy,CD Chivas USA,2-0,2,0
2708,2010-04-03,2010,Colorado Rapids,Chicago Fire,2-2,2,2
2709,2010-04-03,2010,DC United,New England Revolution,0-2,0,2
2710,2010-04-04,2010,Seattle Sounders,New York Red Bulls,0-1,0,1
2711,2010-04-10,2010,CD Chivas USA,New York Red Bulls,2-0,2,0
2712,2010-04-10,2010,Philadelphia Union,DC United,3-2,3,2
2713,2010-04-10,2010,New England Revolution,Toronto FC,4-1,4,1
2714,2010-04-10,2010,FC Dallas,Columbus Crew,2-2,2,2
2715,2010-04-10,2010,Houston Dynamo,LA Galaxy,0-2,0,2
2716,2010-04-10,2010,Sporting Kansas City,Colorado Rapids,1-0,1,0
2717,2010-04-10,2010,Chicago Fire,San Jose Earthquakes,1-2,1,2
2718,2010-04-10,2010,Real Salt Lake,Seattle Sounders,2-2,2,2
2719,2010-04-15,2010,Toronto FC,Philadelphia Union,2-1,2,1
2720,2010-04-17,2010,Seattle Sounders,Sporting Kansas City,1-0,1,0
2721,2010-04-17,2010,Houston Dynamo,CD Chivas USA,3-0,3,0
2722,2010-04-17,2010,DC United,Chicago Fire,0-2,0,2
2723,2010-04-17,2010,New York Red Bulls,FC Dallas,2-1,2,1
2724,2010-04-18,2010,San Jose Earthquakes,New England Revolution,2-0,2,0
2725,2010-04-18,2010,LA Galaxy,Real Salt Lake,2-1,2,1
2726,2010-04-18,2010,Colorado Rapids,Toronto FC,3-1,3,1
2727,2010-04-22,2010,FC Dallas,Seattle Sounders,2-2,2,2
2728,2010-04-24,2010,New York Red Bulls,Philadelphia Union,2-1,2,1
2729,2010-04-24,2010,Columbus Crew,Real Salt Lake,1-0,1,0
2730,2010-04-24,2010,New England Revolution,Colorado Rapids,1-2,1,2
2731,2010-04-24,2010,Chicago Fire,Houston Dynamo,2-0,2,0
2732,2010-04-24,2010,Sporting Kansas City,LA Galaxy,0-0,0,0
2733,2010-04-25,2010,CD Chivas USA,San Jose Earthquakes,3-2,3,2
2734,2010-04-25,2010,Toronto FC,Seattle Sounders,2-0,2,0
2735,2010-05-01,2010,DC United,New York Red Bulls,0-2,0,2
2736,2010-05-01,2010,New England Revolution,FC Dallas,1-1,1,1
2737,2010-05-01,2010,Houston Dynamo,Sporting Kansas City,3-0,3,0
2738,2010-05-01,2010,Chicago Fire,CD Chivas USA,1-1,1,1
2739,2010-05-01,2010,Real Salt Lake,Toronto FC,2-1,2,1
2740,2010-05-02,2010,San Jose Earthquakes,Colorado Rapids,1-0,1,0
2741,2010-05-02,2010,LA Galaxy,Philadelphia Union,3-1,3,1
2742,2010-05-02,2010,Seattle Sounders,Columbus Crew,1-1,1,1
2743,2010-05-05,2010,DC United,Sporting Kansas City,2-1,2,1
2744,2010-05-05,2010,New England Revolution,CD Chivas USA,0-4,0,4
2745,2010-05-05,2010,Houston Dynamo,FC Dallas,0-1,0,1
2746,2010-05-05,2010,Colorado Rapids,LA Galaxy,0-1,0,1
2747,2010-05-08,2010,Seattle Sounders,LA Galaxy,0-4,0,4
2748,2010-05-08,2010,Toronto FC,Chicago Fire,4-1,4,1
2749,2010-05-08,2010,Real Salt Lake,Philadelphia Union,3-0,3,0
2750,2010-05-08,2010,Columbus Crew,New England Revolution,3-2,3,2
2751,2010-05-08,2010,FC Dallas,DC United,1-0,1,0
2752,2010-05-09,2010,San Jose Earthquakes,New York Red Bulls,4-0,4,0
2753,2010-05-09,2010,CD Chivas USA,Houston Dynamo,0-2,0,2
2754,2010-05-13,2010,Real Salt Lake,Houston Dynamo,3-1,3,1
2755,2010-05-15,2010,Philadelphia Union,FC Dallas,1-1,1,1
2756,2010-05-15,2010,New England Revolution,San Jose Earthquakes,0-0,0,0
2757,2010-05-15,2010,Columbus Crew,CD Chivas USA,1-0,1,0
2758,2010-05-15,2010,DC United,Colorado Rapids,0-1,0,1
2759,2010-05-15,2010,New York Red Bulls,Seattle Sounders,0-1,0,1
2760,2010-05-15,2010,Sporting Kansas City,Chicago Fire,2-2,2,2
2761,2010-05-16,2010,LA Galaxy,Toronto FC,0-0,0,0
2762,2010-05-20,2010,New York Red Bulls,Columbus Crew,1-3,1,3
2763,2010-05-20,2010,FC Dallas,LA Galaxy,0-1,0,1
2764,2010-05-22,2010,Toronto FC,New England Revolution,1-0,1,0
2765,2010-05-22,2010,Seattle Sounders,San Jose Earthquakes,0-1,0,1
2766,2010-05-22,2010,Houston Dynamo,DC United,2-0,2,0
2767,2010-05-23,2010,CD Chivas USA,Real Salt Lake,1-2,1,2
2768,2010-05-23,2010,Sporting Kansas City,Columbus Crew,0-1,0,1
2769,2010-05-27,2010,Chicago Fire,FC Dallas,1-1,1,1
2770,2010-05-29,2010,Columbus Crew,LA Galaxy,0-2,0,2
2771,2010-05-29,2010,DC United,CD Chivas USA,3-2,3,2
2772,2010-05-29,2010,New England Revolution,New York Red Bulls,3-2,3,2
2773,2010-05-29,2010,Houston Dynamo,Philadelphia Union,2-3,2,3
2774,2010-05-29,2010,Colorado Rapids,Seattle Sounders,1-0,1,0
2775,2010-05-29,2010,Real Salt Lake,Sporting Kansas City,4-1,4,1
2776,2010-05-30,2010,San Jose Earthquakes,Toronto FC,1-3,1,3
2777,2010-06-02,2010,New York Red Bulls,Houston Dynamo,2-1,2,1
2778,2010-06-03,2010,San Jose Earthquakes,Columbus Crew,2-2,2,2
2779,2010-06-05,2010,Toronto FC,Sporting Kansas City,0-0,0,0
2780,2010-06-05,2010,DC United,Real Salt Lake,0-0,0,0
2781,2010-06-05,2010,New York Red Bulls,CD Chivas USA,1-0,1,0
2782,2010-06-05,2010,LA Galaxy,Houston Dynamo,4-1,4,1
2783,2010-06-05,2010,Chicago Fire,Philadelphia Union,2-1,2,1
2784,2010-06-05,2010,FC Dallas,San Jose Earthquakes,2-0,2,0
2785,2010-06-05,2010,Colorado Rapids,Columbus Crew,1-0,1,0
2786,2010-06-06,2010,Seattle Sounders,New England Revolution,3-0,3,0
2787,2010-06-09,2010,Chicago Fire,Colorado Rapids,2-2,2,2
2788,2010-06-09,2010,Real Salt Lake,LA Galaxy,1-0,1,0
2789,2010-06-10,2010,Sporting Kansas City,Philadelphia Union,2-0,2,0
2790,2010-06-11,2010,Seattle Sounders,DC United,2-3,2,3
2791,2010-06-25,2010,Real Salt Lake,San Jose Earthquakes,0-0,0,0
2792,2010-06-26,2010,Columbus Crew,DC United,2-0,2,0
2793,2010-06-26,2010,Toronto FC,LA Galaxy,0-0,0,0
2794,2010-06-26,2010,Houston Dynamo,Colorado Rapids,2-2,2,2
2795,2010-06-26,2010,Sporting Kansas City,New York Red Bulls,0-3,0,3
2796,2010-06-27,2010,CD Chivas USA,FC Dallas,1-2,1,2
2797,2010-06-27,2010,Philadelphia Union,Seattle Sounders,3-1,3,1
2798,2010-06-27,2010,New England Revolution,Chicago Fire,0-1,0,1
2799,2010-07-01,2010,Toronto FC,Houston Dynamo,1-1,1,1
2800,2010-07-03,2010,Real Salt Lake,New England Revolution,5-0,5,0
2801,2010-07-03,2010,Columbus Crew,Chicago Fire,2-1,2,1
2802,2010-07-03,2010,FC Dallas,Sporting Kansas City,1-0,1,0
2803,2010-07-04,2010,San Jose Earthquakes,DC United,1-1,1,1
2804,2010-07-04,2010,CD Chivas USA,Philadelphia Union,1-1,1,1
2805,2010-07-04,2010,Colorado Rapids,New York Red Bulls,1-1,1,1
2806,2010-07-05,2010,LA Galaxy,Seattle Sounders,3-1,3,1
2807,2010-07-08,2010,Chicago Fire,Real Salt Lake,0-1,0,1
2808,2010-07-10,2010,Toronto FC,Colorado Rapids,1-0,1,0
2809,2010-07-10,2010,Philadelphia Union,San Jose Earthquakes,1-2,1,2
2810,2010-07-10,2010,New York Red Bulls,DC United,0-0,0,0
2811,2010-07-10,2010,New England Revolution,LA Galaxy,2-0,2,0
2812,2010-07-10,2010,Houston Dynamo,Columbus Crew,0-0,0,0
2813,2010-07-10,2010,Sporting Kansas City,CD Chivas USA,0-2,0,2
2814,2010-07-12,2010,Seattle Sounders,FC Dallas,1-1,1,1
2815,2010-07-14,2010,Columbus Crew,Sporting Kansas City,0-1,0,1
2816,2010-07-15,2010,DC United,Seattle Sounders,0-1,0,1
2817,2010-07-17,2010,Philadelphia Union,Toronto FC,2-1,2,1
2818,2010-07-17,2010,Columbus Crew,New York Red Bulls,2-0,2,0
2819,2010-07-17,2010,FC Dallas,Real Salt Lake,2-0,2,0
2820,2010-07-17,2010,Colorado Rapids,Sporting Kansas City,1-1,1,1
2821,2010-07-18,2010,DC United,LA Galaxy,1-2,1,2
2822,2010-07-23,2010,LA Galaxy,San Jose Earthquakes,2-2,2,2
2823,2010-07-24,2010,Toronto FC,FC Dallas,1-1,1,1
2824,2010-07-24,2010,Columbus Crew,Houston Dynamo,3-0,3,0
2825,2010-07-25,2010,Real Salt Lake,CD Chivas USA,1-1,1,1
2826,2010-07-26,2010,Seattle Sounders,Colorado Rapids,2-1,2,1
2827,2010-07-31,2010,Philadelphia Union,New England Revolution,1-1,1,1
2828,2010-07-31,2010,Colorado Rapids,FC Dallas,1-1,1,1
2829,2010-07-31,2010,Houston Dynamo,New York Red Bulls,2-2,2,2
2830,2010-07-31,2010,Sporting Kansas City,Toronto FC,1-0,1,0
2831,2010-07-31,2010,Real Salt Lake,DC United,3-0,3,0
2832,2010-08-01,2010,San Jose Earthquakes,Seattle Sounders,0-1,0,1
2833,2010-08-01,2010,CD Chivas USA,Columbus Crew,3-1,3,1
2834,2010-08-01,2010,LA Galaxy,Chicago Fire,2-3,2,3
2835,2010-08-05,2010,Philadelphia Union,Columbus Crew,1-2,1,2
2836,2010-08-07,2010,Toronto FC,CD Chivas USA,2-1,2,1
2837,2010-08-07,2010,New England Revolution,DC United,1-0,1,0
2838,2010-08-07,2010,Sporting Kansas City,Real Salt Lake,1-1,1,1
2839,2010-08-07,2010,Colorado Rapids,San Jose Earthquakes,1-0,1,0
2840,2010-08-08,2010,FC Dallas,Philadelphia Union,3-1,3,1
2841,2010-08-08,2010,Chicago Fire,New York Red Bulls,0-0,0,0
2842,2010-08-09,2010,Seattle Sounders,Houston Dynamo,2-0,2,0
2843,2010-08-11,2010,New York Red Bulls,Toronto FC,1-0,1,0
2844,2010-08-11,2010,Philadelphia Union,Real Salt Lake,1-1,1,1
2845,2010-08-14,2010,Philadelphia Union,Colorado Rapids,1-1,1,1
2846,2010-08-14,2010,New York Red Bulls,LA Galaxy,0-1,0,1
2847,2010-08-14,2010,DC United,FC Dallas,1-3,1,3
2848,2010-08-14,2010,New England Revolution,Houston Dynamo,1-0,1,0
2849,2010-08-14,2010,Real Salt Lake,Columbus Crew,2-0,2,0
2850,2010-08-15,2010,San Jose Earthquakes,Sporting Kansas City,1-0,1,0
2851,2010-08-15,2010,CD Chivas USA,Seattle Sounders,0-0,0,0
2852,2010-08-18,2010,Chicago Fire,New England Revolution,2-1,2,1
2853,2010-08-21,2010,Toronto FC,New York Red Bulls,1-4,1,4
2854,2010-08-21,2010,San Jose Earthquakes,LA Galaxy,1-0,1,0
2855,2010-08-21,2010,Columbus Crew,Colorado Rapids,3-1,3,1
2856,2010-08-21,2010,FC Dallas,CD Chivas USA,1-0,1,0
2857,2010-08-21,2010,Sporting Kansas City,New England Revolution,4-1,4,1
2858,2010-08-21,2010,Houston Dynamo,Chicago Fire,4-3,4,3
2859,2010-08-22,2010,DC United,Philadelphia Union,2-0,2,0
2860,2010-08-28,2010,Columbus Crew,FC Dallas,0-0,0,0
2861,2010-08-28,2010,Toronto FC,Real Salt Lake,0-0,0,0
2862,2010-08-28,2010,New England Revolution,Philadelphia Union,1-2,1,2
2863,2010-08-28,2010,New York Red Bulls,San Jose Earthquakes,2-0,2,0
2864,2010-08-28,2010,Colorado Rapids,Houston Dynamo,3-0,3,0
2865,2010-08-29,2010,LA Galaxy,Sporting Kansas City,0-2,0,2
2866,2010-08-29,2010,Seattle Sounders,Chicago Fire,2-1,2,1
2867,2010-08-30,2010,CD Chivas USA,DC United,1-0,1,0
2868,2010-09-04,2010,Philadelphia Union,Sporting Kansas City,1-1,1,1
2869,2010-09-04,2010,Chicago Fire,LA Galaxy,1-1,1,1
2870,2010-09-04,2010,DC United,Columbus Crew,0-1,0,1
2871,2010-09-04,2010,New England Revolution,Seattle Sounders,3-1,3,1
2872,2010-09-04,2010,FC Dallas,Toronto FC,1-0,1,0
2873,2010-09-04,2010,Real Salt Lake,New York Red Bulls,1-0,1,0
2874,2010-09-04,2010,Colorado Rapids,CD Chivas USA,3-0,3,0
2875,2010-09-05,2010,Houston Dynamo,San Jose Earthquakes,1-2,1,2
2876,2010-09-08,2010,Chicago Fire,Toronto FC,0-0,0,0
2877,2010-09-10,2010,Seattle Sounders,Real Salt Lake,0-0,0,0
2878,2010-09-11,2010,CD Chivas USA,New England Revolution,2-0,2,0
2879,2010-09-11,2010,Toronto FC,DC United,0-1,0,1
2880,2010-09-11,2010,New York Red Bulls,Colorado Rapids,3-1,3,1
2881,2010-09-11,2010,Philadelphia Union,Chicago Fire,1-0,1,0
2882,2010-09-12,2010,San Jose Earthquakes,FC Dallas,0-0,0,0
2883,2010-09-12,2010,LA Galaxy,Columbus Crew,3-1,3,1
2884,2010-09-16,2010,San Jose Earthquakes,Philadelphia Union,1-0,1,0
2885,2010-09-16,2010,FC Dallas,New York Red Bulls,2-2,2,2
2886,2010-09-18,2010,Real Salt Lake,Chicago Fire,1-0,1,0
2887,2010-09-18,2010,Columbus Crew,Seattle Sounders,0-4,0,4
2888,2010-09-18,2010,Houston Dynamo,Toronto FC,1-2,1,2
2889,2010-09-18,2010,Colorado Rapids,New England Revolution,3-0,3,0
2890,2010-09-19,2010,LA Galaxy,DC United,2-1,2,1
2891,2010-09-19,2010,CD Chivas USA,Sporting Kansas City,0-2,0,2
2892,2010-09-22,2010,Sporting Kansas City,Houston Dynamo,4-3,4,3
2893,2010-09-22,2010,FC Dallas,New England Revolution,2-2,2,2
2894,2010-09-25,2010,LA Galaxy,New York Red Bulls,0-2,0,2
2895,2010-09-25,2010,Philadelphia Union,CD Chivas USA,3-0,3,0
2896,2010-09-25,2010,Toronto FC,San Jose Earthquakes,2-3,2,3
2897,2010-09-25,2010,DC United,Houston Dynamo,1-3,1,3
2898,2010-09-25,2010,New England Revolution,Columbus Crew,2-2,2,2
2899,2010-09-25,2010,Chicago Fire,Seattle Sounders,0-1,0,1
2900,2010-09-25,2010,Sporting Kansas City,FC Dallas,1-3,1,3
2901,2010-09-26,2010,Real Salt Lake,Colorado Rapids,1-1,1,1
2902,2010-09-29,2010,Colorado Rapids,Philadelphia Union,4-1,4,1
2903,2010-09-30,2010,San Jose Earthquakes,Chicago Fire,0-3,0,3
2904,2010-10-02,2010,Seattle Sounders,Toronto FC,3-2,3,2
2905,2010-10-02,2010,Philadelphia Union,Houston Dynamo,1-1,1,1
2906,2010-10-02,2010,Columbus Crew,San Jose Earthquakes,0-0,0,0
2907,2010-10-02,2010,New England Revolution,Real Salt Lake,1-2,1,2
2908,2010-10-02,2010,New York Red Bulls,Sporting Kansas City,1-0,1,0
2909,2010-10-02,2010,FC Dallas,Chicago Fire,3-0,3,0
2910,2010-10-02,2010,Colorado Rapids,DC United,0-1,0,1
2911,2010-10-03,2010,CD Chivas USA,LA Galaxy,1-2,1,2
2912,2010-10-07,2010,Philadelphia Union,LA Galaxy,0-1,0,1
2913,2010-10-08,2010,Chicago Fire,Columbus Crew,2-0,2,0
2914,2010-10-09,2010,New York Red Bulls,Real Salt Lake,0-0,0,0
2915,2010-10-09,2010,FC Dallas,Colorado Rapids,2-2,2,2
2916,2010-10-09,2010,DC United,San Jose Earthquakes,0-2,0,2
2917,2010-10-09,2010,Sporting Kansas City,Seattle Sounders,1-2,1,2
2918,2010-10-10,2010,CD Chivas USA,Toronto FC,3-0,3,0
2919,2010-10-10,2010,Houston Dynamo,New England Revolution,1-2,1,2
2920,2010-10-12,2010,Chicago Fire,Sporting Kansas City,0-2,0,2
2921,2010-10-16,2010,Seattle Sounders,CD Chivas USA,2-1,2,1
2922,2010-10-16,2010,Chicago Fire,DC United,0-0,0,0
2923,2010-10-16,2010,Toronto FC,Columbus Crew,2-2,2,2
2924,2010-10-16,2010,Philadelphia Union,New York Red Bulls,2-1,2,1
2925,2010-10-16,2010,New England Revolution,Sporting Kansas City,1-0,1,0
2926,2010-10-16,2010,Real Salt Lake,FC Dallas,2-0,2,0
2927,2010-10-17,2010,San Jose Earthquakes,Houston Dynamo,0-1,0,1
2928,2010-10-17,2010,LA Galaxy,Colorado Rapids,1-3,1,3
2929,2010-10-21,2010,San Jose Earthquakes,CD Chivas USA,3-0,3,0
2930,2010-10-21,2010,New York Red Bulls,New England Revolution,2-0,2,0
2931,2010-10-23,2010,Houston Dynamo,Seattle Sounders,2-1,2,1
2932,2010-10-23,2010,DC United,Toronto FC,2-3,2,3
2933,2010-10-23,2010,Sporting Kansas City,San Jose Earthquakes,4-1,4,1
2934,2010-10-23,2010,Colorado Rapids,Real Salt Lake,2-2,2,2
2935,2010-10-24,2010,CD Chivas USA,Chicago Fire,1-4,1,4
2936,2010-10-24,2010,Columbus Crew,Philadelphia Union,3-1,3,1
2937,2010-10-24,2010,LA Galaxy,FC Dallas,2-1,2,1
2938,2010-10-28,2010,Colorado Rapids,Columbus Crew,1-0,1,0
2939,2010-10-30,2010,FC Dallas,Real Salt Lake,2-1,2,1
2940,2010-10-31,2010,San Jose Earthquakes,New York Red Bulls,0-1,0,1
2941,2010-10-31,2010,Seattle Sounders,LA Galaxy,0-1,0,1
2942,2010-11-04,2010,New York Red Bulls,San Jose Earthquakes,1-3,1,3
2943,2010-11-06,2010,Columbus Crew,Colorado Rapids,2-1,2,1
2944,2010-11-07,2010,Real Salt Lake,FC Dallas,1-1,1,1
2945,2010-11-07,2010,LA Galaxy,Seattle Sounders,2-1,2,1
2946,2010-11-13,2010,Colorado Rapids,San Jose Earthquakes,1-0,1,0
2947,2010-11-14,2010,LA Galaxy,FC Dallas,0-3,0,3
2948,2010-11-21,2010,Colorado Rapids,FC Dallas,1-1,1,1
2949,2011-03-16,2011,Seattle Sounders,LA Galaxy,0-1,0,1
2950,2011-03-19,2011,Vancouver Whitecaps,Toronto FC,4-2,4,2
2951,2011-03-19,2011,DC United,Columbus Crew,3-1,3,1
2952,2011-03-19,2011,New York Red Bulls,Seattle Sounders,1-0,1,0
2953,2011-03-19,2011,FC Dallas,Chicago Fire,1-1,1,1
2954,2011-03-19,2011,Houston Dynamo,Philadelphia Union,0-1,0,1
2955,2011-03-19,2011,Colorado Rapids,Portland Timbers,3-1,3,1
2956,2011-03-20,2011,CD Chivas USA,Sporting Kansas City,2-3,2,3
2957,2011-03-20,2011,San Jose Earthquakes,Real Salt Lake,0-1,0,1
2958,2011-03-20,2011,LA Galaxy,New England Revolution,1-1,1,1
2959,2011-03-26,2011,Seattle Sounders,Houston Dynamo,1-1,1,1
2960,2011-03-26,2011,Toronto FC,Portland Timbers,2-0,2,0
2961,2011-03-26,2011,Columbus Crew,New York Red Bulls,0-0,0,0
2962,2011-03-26,2011,Chicago Fire,Sporting Kansas City,3-2,3,2
2963,2011-03-26,2011,Philadelphia Union,Vancouver Whitecaps,1-0,1,0
2964,2011-03-26,2011,New England Revolution,DC United,2-1,2,1
2965,2011-03-26,2011,Real Salt Lake,LA Galaxy,4-1,4,1
2966,2011-03-26,2011,FC Dallas,San Jose Earthquakes,0-2,0,2
2967,2011-03-27,2011,CD Chivas USA,Colorado Rapids,0-1,0,1
2968,2011-04-01,2011,Columbus Crew,FC Dallas,2-0,2,0
2969,2011-04-02,2011,Toronto FC,CD Chivas USA,1-1,1,1
2970,2011-04-02,2011,Vancouver Whitecaps,Sporting Kansas City,3-3,3,3
2971,2011-04-02,2011,New England Revolution,Portland Timbers,1-1,1,1
2972,2011-04-02,2011,New York Red Bulls,Houston Dynamo,1-1,1,1
2973,2011-04-03,2011,LA Galaxy,Philadelphia Union,1-0,1,0
2974,2011-04-03,2011,San Jose Earthquakes,Seattle Sounders,2-2,2,2
2975,2011-04-03,2011,Colorado Rapids,DC United,4-1,4,1
2976,2011-04-07,2011,Vancouver Whitecaps,New England Revolution,1-1,1,1
2977,2011-04-08,2011,FC Dallas,Colorado Rapids,3-0,3,0
2978,2011-04-09,2011,Seattle Sounders,Chicago Fire,2-1,2,1
2979,2011-04-09,2011,Philadelphia Union,New York Red Bulls,1-0,1,0
2980,2011-04-09,2011,New England Revolution,Real Salt Lake,0-2,0,2
2981,2011-04-09,2011,DC United,LA Galaxy,1-1,1,1
2982,2011-04-10,2011,CD Chivas USA,Columbus Crew,0-0,0,0
2983,2011-04-10,2011,San Jose Earthquakes,Toronto FC,1-1,1,1
2984,2011-04-10,2011,Houston Dynamo,Vancouver Whitecaps,3-1,3,1
2985,2011-04-13,2011,Toronto FC,LA Galaxy,0-0,0,0
2986,2011-04-13,2011,Real Salt Lake,Colorado Rapids,1-0,1,0
2987,2011-04-15,2011,Portland Timbers,Chicago Fire,4-2,4,2
2988,2011-04-16,2011,Philadelphia Union,Seattle Sounders,1-1,1,1
2989,2011-04-16,2011,Vancouver Whitecaps,CD Chivas USA,0-0,0,0
2990,2011-04-16,2011,Toronto FC,DC United,0-3,0,3
2991,2011-04-16,2011,Columbus Crew,Sporting Kansas City,1-0,1,0
2992,2011-04-16,2011,New York Red Bulls,San Jose Earthquakes,3-0,3,0
2993,2011-04-17,2011,Chicago Fire,LA Galaxy,1-2,1,2
2994,2011-04-17,2011,Portland Timbers,FC Dallas,3-2,3,2
2995,2011-04-17,2011,Houston Dynamo,New England Revolution,1-0,1,0
2996,2011-04-21,2011,DC United,New York Red Bulls,0-4,0,4
2997,2011-04-22,2011,Colorado Rapids,Seattle Sounders,0-1,0,1
2998,2011-04-23,2011,San Jose Earthquakes,CD Chivas USA,1-2,1,2
2999,2011-04-23,2011,Toronto FC,Columbus Crew,1-1,1,1
3000,2011-04-23,2011,Vancouver Whitecaps,FC Dallas,1-2,1,2
3001,2011-04-23,2011,New England Revolution,Sporting Kansas City,3-2,3,2
3002,2011-04-23,2011,Chicago Fire,Houston Dynamo,1-1,1,1
3003,2011-04-24,2011,LA Galaxy,Portland Timbers,3-0,3,0
3004,2011-04-29,2011,Houston Dynamo,DC United,4-1,4,1
3005,2011-04-30,2011,Philadelphia Union,San Jose Earthquakes,1-0,1,0
3006,2011-04-30,2011,New York Red Bulls,Sporting Kansas City,1-0,1,0
3007,2011-04-30,2011,Columbus Crew,Vancouver Whitecaps,2-1,2,1
3008,2011-04-30,2011,Colorado Rapids,Chicago Fire,1-1,1,1
3009,2011-05-01,2011,Seattle Sounders,Toronto FC,3-0,3,0
3010,2011-05-01,2011,Portland Timbers,Real Salt Lake,1-0,1,0
3011,2011-05-01,2011,CD Chivas USA,New England Revolution,3-0,3,0
3012,2011-05-01,2011,FC Dallas,LA Galaxy,2-1,2,1
3013,2011-05-04,2011,DC United,Seattle Sounders,2-1,2,1
3014,2011-05-04,2011,Houston Dynamo,Colorado Rapids,1-2,1,2
3015,2011-05-07,2011,Portland Timbers,Philadelphia Union,1-0,1,0
3016,2011-05-07,2011,Real Salt Lake,CD Chivas USA,1-0,1,0
3017,2011-05-07,2011,Toronto FC,Houston Dynamo,2-1,2,1
3018,2011-05-07,2011,DC United,FC Dallas,0-0,0,0
3019,2011-05-07,2011,Columbus Crew,Seattle Sounders,1-1,1,1
3020,2011-05-07,2011,New England Revolution,Colorado Rapids,0-0,0,0
3021,2011-05-07,2011,Chicago Fire,Vancouver Whitecaps,0-0,0,0
3022,2011-05-08,2011,LA Galaxy,New York Red Bulls,1-1,1,1
3023,2011-05-11,2011,Philadelphia Union,LA Galaxy,1-1,1,1
3024,2011-05-11,2011,FC Dallas,Toronto FC,1-0,1,0
3025,2011-05-12,2011,Vancouver Whitecaps,San Jose Earthquakes,1-1,1,1
3026,2011-05-14,2011,Toronto FC,Chicago Fire,2-2,2,2
3027,2011-05-14,2011,New England Revolution,Vancouver Whitecaps,1-0,1,0
3028,2011-05-14,2011,DC United,Colorado Rapids,1-1,1,1
3029,2011-05-14,2011,FC Dallas,Philadelphia Union,2-0,2,0
3030,2011-05-14,2011,Real Salt Lake,Houston Dynamo,0-0,0,0
3031,2011-05-15,2011,San Jose Earthquakes,Columbus Crew,3-0,3,0
3032,2011-05-15,2011,LA Galaxy,Sporting Kansas City,4-1,4,1
3033,2011-05-15,2011,Seattle Sounders,Portland Timbers,1-1,1,1
3034,2011-05-15,2011,New York Red Bulls,CD Chivas USA,2-3,2,3
3035,2011-05-21,2011,Philadelphia Union,Chicago Fire,2-1,2,1
3036,2011-05-21,2011,Houston Dynamo,New York Red Bulls,2-2,2,2
3037,2011-05-22,2011,CD Chivas USA,LA Galaxy,0-1,0,1
3038,2011-05-22,2011,Seattle Sounders,Sporting Kansas City,1-0,1,0
3039,2011-05-22,2011,San Jose Earthquakes,New England Revolution,2-1,2,1
3040,2011-05-22,2011,Portland Timbers,Columbus Crew,1-0,1,0
3041,2011-05-22,2011,Colorado Rapids,Toronto FC,0-0,0,0
3042,2011-05-22,2011,FC Dallas,Real Salt Lake,0-0,0,0
3043,2011-05-25,2011,New York Red Bulls,Colorado Rapids,2-2,2,2
3044,2011-05-26,2011,Seattle Sounders,FC Dallas,0-1,0,1
3045,2011-05-26,2011,LA Galaxy,Houston Dynamo,1-0,1,0
3046,2011-05-28,2011,Toronto FC,Philadelphia Union,2-6,2,6
3047,2011-05-28,2011,Vancouver Whitecaps,New York Red Bulls,1-1,1,1
3048,2011-05-28,2011,Columbus Crew,CD Chivas USA,3-3,3,3
3049,2011-05-28,2011,New England Revolution,LA Galaxy,0-1,0,1
3050,2011-05-28,2011,Houston Dynamo,FC Dallas,2-2,2,2
3051,2011-05-28,2011,Chicago Fire,San Jose Earthquakes,2-2,2,2
3052,2011-05-28,2011,Colorado Rapids,Sporting Kansas City,1-1,1,1
3053,2011-05-28,2011,Real Salt Lake,Seattle Sounders,1-2,1,2
3054,2011-05-29,2011,Portland Timbers,DC United,2-3,2,3
3055,2011-06-02,2011,CD Chivas USA,Vancouver Whitecaps,1-1,1,1
3056,2011-06-04,2011,LA Galaxy,DC United,0-0,0,0
3057,2011-06-04,2011,Toronto FC,Sporting Kansas City,0-0,0,0
3058,2011-06-04,2011,New York Red Bulls,Columbus Crew,1-1,1,1
3059,2011-06-04,2011,FC Dallas,New England Revolution,1-0,1,0
3060,2011-06-04,2011,Chicago Fire,Seattle Sounders,0-0,0,0
3061,2011-06-04,2011,Colorado Rapids,Philadelphia Union,1-1,1,1
3062,2011-06-04,2011,Real Salt Lake,Vancouver Whitecaps,2-0,2,0
3063,2011-06-05,2011,CD Chivas USA,Portland Timbers,1-0,1,0
